sim_time, big_dog?world_pose/orientation/pitch
212.579, -0.0119725
212.58, -0.0102202
212.581, -0.00848676
212.582, -0.00677132
212.583, -0.00507302
212.584, -0.00339141
212.585, -0.00172572
212.586, -7.58606e-05
212.587, 0.00155828
212.588, 0.0031768
212.589, 0.00477983
212.59, 0.00636749
212.591, 0.00793991
212.592, 0.00949721
212.593, 0.0110395
212.594, 0.012567
212.595, 0.0140765
212.596, 0.015568
212.597, 0.0170417
212.598, 0.0184979
212.599, 0.0199368
212.6, 0.0213637
212.601, 0.0227773
212.602, 0.0241774
212.603, 0.0255641
212.604, 0.0269364
212.605, 0.0282968
212.606, 0.0296452
212.607, 0.0309814
212.608, 0.0323054
212.609, 0.0336177
212.61, 0.0349181
212.611, 0.0362067
212.612, 0.0374834
212.613, 0.0387492
212.614, 0.040004
212.615, 0.0412476
212.616, 0.0424801
212.617, 0.0437025
212.618, 0.0449137
212.619, 0.0461136
212.62, 0.0473022
212.621, 0.0484795
212.622, 0.0496461
212.623, 0.0508018
212.624, 0.0519469
212.625, 0.0530836
212.626, 0.0542122
212.627, 0.0553335
212.628, 0.0564474
212.629, 0.0575542
212.63, 0.0586537
212.631, 0.0597461
212.632, 0.0608313
212.633, 0.0619095
212.634, 0.0629802
212.635, 0.064043
212.636, 0.0650978
212.637, 0.066145
212.638, 0.0671845
212.639, 0.0682166
212.64, 0.0692414
212.641, 0.0702581
212.642, 0.0712682
212.643, 0.0722715
212.644, 0.0732682
212.645, 0.0742582
212.646, 0.0752417
212.647, 0.0762187
212.648, 0.0771892
212.649, 0.0781532
212.65, 0.0791109
212.651, 0.0800621
212.652, 0.0810071
212.653, 0.0819457
212.654, 0.082878
212.655, 0.0838041
212.656, 0.084724
212.657, 0.0856372
212.658, 0.0865441
212.659, 0.0874453
212.66, 0.0883411
212.661, 0.0892316
212.662, 0.0901261
212.663, 0.091006
212.664, 0.0918703
212.665, 0.0927196
212.666, 0.0935536
212.667, 0.0943732
212.668, 0.0951781
212.669, 0.0959689
212.67, 0.0967462
212.671, 0.0975103
212.672, 0.0982549
212.673, 0.0989803
212.674, 0.0996868
212.675, 0.100375
212.676, 0.101046
212.677, 0.1017
212.678, 0.102338
212.679, 0.10296
212.68, 0.103567
212.681, 0.10416
212.682, 0.104739
212.683, 0.105304
212.684, 0.105856
212.685, 0.106396
212.686, 0.106924
212.687, 0.10744
212.688, 0.107945
212.689, 0.108434
212.69, 0.108906
212.691, 0.109362
212.692, 0.109804
212.693, 0.110231
212.694, 0.110644
212.695, 0.111045
212.696, 0.111356
212.697, 0.111581
212.698, 0.111735
212.699, 0.111824
212.7, 0.111849
212.701, 0.111811
212.702, 0.111719
212.703, 0.111576
212.704, 0.111384
212.705, 0.111147
212.706, 0.110866
212.707, 0.110543
212.708, 0.11018
212.709, 0.109777
212.71, 0.109338
212.711, 0.108863
212.712, 0.108352
212.713, 0.107808
212.714, 0.107231
212.715, 0.106618
212.716, 0.105974
212.717, 0.105297
212.718, 0.10459
212.719, 0.103873
212.72, 0.103145
212.721, 0.102403
212.722, 0.101646
212.723, 0.100871
212.724, 0.100077
212.725, 0.0992599
212.726, 0.0984194
212.727, 0.0975557
212.728, 0.0966684
212.729, 0.0957575
212.73, 0.0948227
212.731, 0.0938639
212.732, 0.0928842
212.733, 0.0918783
212.734, 0.0908484
212.735, 0.0897947
212.736, 0.0887245
212.737, 0.0876242
212.738, 0.0864967
212.739, 0.0853377
212.74, 0.0841497
212.741, 0.082934
212.742, 0.081691
212.743, 0.0804216
212.744, 0.0791268
212.745, 0.0778062
212.746, 0.0764608
212.747, 0.0750914
212.748, 0.0736989
212.749, 0.072284
212.75, 0.0708473
212.751, 0.0693878
212.752, 0.0679043
212.753, 0.066403
212.754, 0.0648815
212.755, 0.0633399
212.756, 0.0617776
212.757, 0.060195
212.758, 0.0585924
212.759, 0.0569703
212.76, 0.0553288
212.761, 0.0536683
212.762, 0.0519891
212.763, 0.0502915
212.764, 0.0485757
212.765, 0.046842
212.766, 0.0450907
212.767, 0.043322
212.768, 0.0415342
212.769, 0.0397278
212.77, 0.0379033
212.771, 0.0360613
212.772, 0.0342128
212.773, 0.0323535
212.774, 0.0305117
212.775, 0.028686
212.776, 0.0268759
212.777, 0.0250811
212.778, 0.0233025
212.779, 0.0215391
212.78, 0.0197909
212.781, 0.0180582
212.782, 0.0163412
212.783, 0.0146401
212.784, 0.0129529
212.785, 0.01128
212.786, 0.00962156
212.787, 0.00797795
212.788, 0.0063493
212.789, 0.00473573
212.79, 0.0031373
212.791, 0.00155806
212.792, -3.40214e-06
212.793, -0.00154834
212.794, -0.00306129
212.795, -0.0045531
212.796, -0.00602445
212.797, -0.00747566
212.798, -0.0089075
212.799, -0.0103203
212.8, -0.0117161
212.801, -0.013095
212.802, -0.014457
212.803, -0.0158023
212.804, -0.0171311
212.805, -0.0184435
212.806, -0.0197396
212.807, -0.0210197
212.808, -0.0222839
212.809, -0.0235324
212.81, -0.0247654
212.811, -0.0259829
212.812, -0.0271883
212.813, -0.028381
212.814, -0.0295606
212.815, -0.030727
212.816, -0.0318799
212.817, -0.0330205
212.818, -0.0341485
212.819, -0.0352637
212.82, -0.0363665
212.821, -0.0374569
212.822, -0.0385346
212.823, -0.0395997
212.824, -0.0406363
212.825, -0.0416533
212.826, -0.0426527
212.827, -0.0436361
212.828, -0.0446051
212.829, -0.0455608
212.83, -0.0464967
212.831, -0.0474131
212.832, -0.0483109
212.833, -0.049191
212.834, -0.0500541
212.835, -0.0509009
212.836, -0.0517319
212.837, -0.0525476
212.838, -0.0533484
212.839, -0.0541349
212.84, -0.0549077
212.841, -0.0556679
212.842, -0.0564155
212.843, -0.0571507
212.844, -0.0578741
212.845, -0.0585857
212.846, -0.0592856
212.847, -0.0599738
212.848, -0.0606504
212.849, -0.0613155
212.85, -0.0619692
212.851, -0.0626116
212.852, -0.0632427
212.853, -0.0638627
212.854, -0.0644717
212.855, -0.065072
212.856, -0.0656632
212.857, -0.0662451
212.858, -0.0668173
212.859, -0.0673799
212.86, -0.0679333
212.861, -0.0684792
212.862, -0.0690187
212.863, -0.0695526
212.864, -0.0700816
212.865, -0.0706061
212.866, -0.0711264
212.867, -0.0716424
212.868, -0.0721541
212.869, -0.0726623
212.87, -0.0731668
212.871, -0.0736673
212.872, -0.0741636
212.873, -0.0746556
212.874, -0.0751431
212.875, -0.0756219
212.876, -0.0760882
212.877, -0.0765416
212.878, -0.0769821
212.879, -0.07741
212.88, -0.0778256
212.881, -0.0782291
212.882, -0.0786209
212.883, -0.0790009
212.884, -0.0793694
212.885, -0.0797264
212.886, -0.0800722
212.887, -0.0804068
212.888, -0.0807304
212.889, -0.0810481
212.89, -0.0813593
212.891, -0.0816635
212.892, -0.0819605
212.893, -0.08225
212.894, -0.0825315
212.895, -0.0828072
212.896, -0.0830771
212.897, -0.0833345
212.898, -0.0835796
212.899, -0.0838122
212.9, -0.0840328
212.901, -0.0842416
212.902, -0.0844391
212.903, -0.0846254
212.904, -0.084801
212.905, -0.0849661
212.906, -0.0851207
212.907, -0.085265
212.908, -0.0853994
212.909, -0.085524
212.91, -0.0856391
212.911, -0.0857447
212.912, -0.0858411
212.913, -0.0859283
212.914, -0.0860066
212.915, -0.0860761
212.916, -0.0861368
212.917, -0.0861883
212.918, -0.0862308
212.919, -0.0862644
212.92, -0.0862893
212.921, -0.0863045
212.922, -0.0863104
212.923, -0.0863073
212.924, -0.0862956
212.925, -0.0862749
212.926, -0.0862453
212.927, -0.0862069
212.928, -0.0861598
212.929, -0.086104
212.93, -0.0860392
212.931, -0.0859654
212.932, -0.0858831
212.933, -0.0857925
212.934, -0.0856888
212.935, -0.0855733
212.936, -0.0854469
212.937, -0.0853103
212.938, -0.0851667
212.939, -0.0850168
212.94, -0.0848608
212.941, -0.0846991
212.942, -0.0844933
212.943, -0.0842669
212.944, -0.0840304
212.945, -0.0837839
212.946, -0.0835264
212.947, -0.0832616
212.948, -0.0829905
212.949, -0.0827113
212.95, -0.0823625
212.951, -0.081954
212.952, -0.0814927
212.953, -0.0809862
212.954, -0.080441
212.955, -0.0798626
212.956, -0.0792552
212.957, -0.0786229
212.958, -0.0779695
212.959, -0.0773219
212.96, -0.0766256
212.961, -0.0758782
212.962, -0.0750803
212.963, -0.0742304
212.964, -0.0733303
212.965, -0.0723812
212.966, -0.0713845
212.967, -0.0703413
212.968, -0.0692526
212.969, -0.0681192
212.97, -0.0669485
212.971, -0.0657418
212.972, -0.0644999
212.973, -0.0632236
212.974, -0.0619135
212.975, -0.0605703
212.976, -0.0591893
212.977, -0.057773
212.978, -0.0563219
212.979, -0.0548366
212.98, -0.0533175
212.981, -0.0517652
212.982, -0.0501802
212.983, -0.0485632
212.984, -0.0469144
212.985, -0.0452342
212.986, -0.043523
212.987, -0.0417861
212.988, -0.0400066
212.989, -0.0381992
212.99, -0.0364123
212.991, -0.0346419
212.992, -0.0328862
212.993, -0.0311431
212.994, -0.0294109
212.995, -0.027689
212.996, -0.0259763
212.997, -0.0242722
212.998, -0.0225779
212.999, -0.0208927
213, -0.0192164
213.001, -0.0175487
213.002, -0.0158893
213.003, -0.014238
213.004, -0.0125921
213.005, -0.0109516
213.006, -0.00931658
213.007, -0.00768289
213.008, -0.00605042
213.009, -0.0044175
213.01, -0.00278417
213.011, -0.0011501
213.012, 0.000485336
213.013, 0.00212193
213.014, 0.00375949
213.015, 0.00539783
213.016, 0.00703681
213.017, 0.00867628
213.018, 0.0103161
213.019, 0.0119562
213.02, 0.0135959
213.021, 0.0152345
213.022, 0.0168739
213.023, 0.0185131
213.024, 0.0201531
213.025, 0.0217932
213.026, 0.0234341
213.027, 0.025075
213.028, 0.0267158
213.029, 0.0283581
213.03, 0.0300016
213.031, 0.0316455
213.032, 0.0332893
213.033, 0.034934
213.034, 0.0365799
213.035, 0.0382263
213.036, 0.0398728
213.037, 0.0415186
213.038, 0.0431638
213.039, 0.0448081
213.04, 0.046453
213.041, 0.0480985
213.042, 0.049744
213.043, 0.0513895
213.044, 0.0530343
213.045, 0.0546781
213.046, 0.0563206
213.047, 0.0579598
213.048, 0.0595956
213.049, 0.0612283
213.05, 0.0628562
213.051, 0.06448
213.052, 0.0661012
213.053, 0.0677202
213.054, 0.0693372
213.055, 0.0709526
213.056, 0.0725664
213.057, 0.0741798
213.058, 0.0757927
213.059, 0.0774057
213.06, 0.0790185
213.061, 0.0806311
213.062, 0.0822432
213.063, 0.0838548
213.064, 0.0854659
213.065, 0.0870766
213.066, 0.0886865
213.067, 0.0902955
213.068, 0.0919035
213.069, 0.0935104
213.07, 0.0951161
213.071, 0.0967204
213.072, 0.0983234
213.073, 0.0999248
213.074, 0.101528
213.075, 0.103132
213.076, 0.104735
213.077, 0.106336
213.078, 0.107937
213.079, 0.109536
213.08, 0.111133
213.081, 0.112728
213.082, 0.11432
213.083, 0.11591
213.084, 0.117493
213.085, 0.119074
213.086, 0.120653
213.087, 0.122231
213.088, 0.12381
213.089, 0.125391
213.09, 0.126977
213.091, 0.128566
213.092, 0.130159
213.093, 0.131757
213.094, 0.133359
213.095, 0.134966
213.096, 0.136576
213.097, 0.138193
213.098, 0.139816
213.099, 0.141446
213.1, 0.14308
213.101, 0.144721
213.102, 0.146368
213.103, 0.148021
213.104, 0.149679
213.105, 0.151342
213.106, 0.153012
213.107, 0.154689
213.108, 0.156372
213.109, 0.158062
213.11, 0.159759
213.111, 0.161463
213.112, 0.163173
213.113, 0.164889
213.114, 0.166611
213.115, 0.168339
213.116, 0.170073
213.117, 0.171816
213.118, 0.173571
213.119, 0.175336
213.12, 0.177112
213.121, 0.178899
213.122, 0.180696
213.123, 0.182503
213.124, 0.184322
213.125, 0.18615
213.126, 0.187988
213.127, 0.189835
213.128, 0.191692
213.129, 0.193559
213.13, 0.195436
213.131, 0.197322
213.132, 0.199218
213.133, 0.201123
213.134, 0.203036
213.135, 0.204964
213.136, 0.206906
213.137, 0.208862
213.138, 0.210831
213.139, 0.212814
213.14, 0.214809
213.141, 0.216818
213.142, 0.218839
213.143, 0.220872
213.144, 0.222918
213.145, 0.224975
213.146, 0.227058
213.147, 0.229132
213.148, 0.231197
213.149, 0.233252
213.15, 0.235299
213.151, 0.237336
213.152, 0.239365
213.153, 0.241385
213.154, 0.243396
213.155, 0.2454
213.156, 0.247395
213.157, 0.249383
213.158, 0.251362
213.159, 0.253324
213.16, 0.25527
213.161, 0.257201
213.162, 0.259117
213.163, 0.261018
213.164, 0.262904
213.165, 0.264775
213.166, 0.266632
213.167, 0.268476
213.168, 0.270307
213.169, 0.272122
213.17, 0.273922
213.171, 0.275708
213.172, 0.277479
213.173, 0.279235
213.174, 0.280978
213.175, 0.282708
213.176, 0.284425
213.177, 0.286128
213.178, 0.287818
213.179, 0.289495
213.18, 0.291158
213.181, 0.292808
213.182, 0.294445
213.183, 0.29607
213.184, 0.297684
213.185, 0.299286
213.186, 0.300876
213.187, 0.302453
213.188, 0.304024
213.189, 0.30559
213.19, 0.307149
213.191, 0.308703
213.192, 0.310252
213.193, 0.311796
213.194, 0.313335
213.195, 0.314869
213.196, 0.31641
213.197, 0.317957
213.198, 0.319509
213.199, 0.321067
213.2, 0.322629
213.201, 0.324197
213.202, 0.325769
213.203, 0.327346
213.204, 0.328926
213.205, 0.330511
213.206, 0.332098
213.207, 0.33355
213.208, 0.334876
213.209, 0.336127
213.21, 0.337308
213.211, 0.338427
213.212, 0.33949
213.213, 0.340503
213.214, 0.341464
213.215, 0.34238
213.216, 0.343255
213.217, 0.34409
213.218, 0.344883
213.219, 0.34564
213.22, 0.34636
213.221, 0.34703
213.222, 0.347645
213.223, 0.348206
213.224, 0.348717
213.225, 0.34918
213.226, 0.349596
213.227, 0.349967
213.228, 0.350294
213.229, 0.350577
213.23, 0.350815
213.231, 0.351007
213.232, 0.351155
213.233, 0.351261
213.234, 0.351324
213.235, 0.351348
213.236, 0.351333
213.237, 0.351262
213.238, 0.351137
213.239, 0.350961
213.24, 0.350724
213.241, 0.350429
213.242, 0.350078
213.243, 0.349673
213.244, 0.349214
213.245, 0.348702
213.246, 0.348141
213.247, 0.347529
213.248, 0.34687
213.249, 0.346157
213.25, 0.345392
213.251, 0.344605
213.252, 0.343794
213.253, 0.342957
213.254, 0.342091
213.255, 0.341197
213.256, 0.340274
213.257, 0.339325
213.258, 0.338362
213.259, 0.337381
213.26, 0.336381
213.261, 0.33536
213.262, 0.334314
213.263, 0.333243
213.264, 0.332147
213.265, 0.331025
213.266, 0.329873
213.267, 0.328692
213.268, 0.327479
213.269, 0.326234
213.27, 0.324958
213.271, 0.323649
213.272, 0.322309
213.273, 0.320937
213.274, 0.319534
213.275, 0.318099
213.276, 0.316634
213.277, 0.315137
213.278, 0.313603
213.279, 0.312031
213.28, 0.310422
213.281, 0.308777
213.282, 0.307113
213.283, 0.305423
213.284, 0.303705
213.285, 0.301958
213.286, 0.300181
213.287, 0.298373
213.288, 0.296533
213.289, 0.294643
213.29, 0.292704
213.291, 0.290717
213.292, 0.288683
213.293, 0.286602
213.294, 0.284476
213.295, 0.282305
213.296, 0.28009
213.297, 0.27783
213.298, 0.275529
213.299, 0.273186
213.3, 0.270803
213.301, 0.26838
213.302, 0.265919
213.303, 0.263419
213.304, 0.260882
213.305, 0.258308
213.306, 0.255698
213.307, 0.253053
213.308, 0.250368
213.309, 0.247647
213.31, 0.244888
213.311, 0.242094
213.312, 0.239264
213.313, 0.236401
213.314, 0.233474
213.315, 0.230484
213.316, 0.227437
213.317, 0.224334
213.318, 0.221178
213.319, 0.217974
213.32, 0.214723
213.321, 0.211426
213.322, 0.208086
213.323, 0.204706
213.324, 0.201286
213.325, 0.197827
213.326, 0.19433
213.327, 0.190797
213.328, 0.187228
213.329, 0.183625
213.33, 0.179987
213.331, 0.176316
213.332, 0.172611
213.333, 0.168872
213.334, 0.1651
213.335, 0.161296
213.336, 0.157461
213.337, 0.153594
213.338, 0.149682
213.339, 0.145757
213.34, 0.14182
213.341, 0.137904
213.342, 0.134006
213.343, 0.130117
213.344, 0.126235
213.345, 0.122357
213.346, 0.118481
213.347, 0.114605
213.348, 0.110736
213.349, 0.106875
213.35, 0.103028
213.351, 0.0991968
213.352, 0.0953817
213.353, 0.0915823
213.354, 0.0877981
213.355, 0.0840281
213.356, 0.0802718
213.357, 0.0765284
213.358, 0.0727969
213.359, 0.0690867
213.36, 0.0653939
213.361, 0.0617163
213.362, 0.0580501
213.363, 0.0543936
213.364, 0.0507459
213.365, 0.0471062
213.366, 0.0434741
213.367, 0.0398486
213.368, 0.0362298
213.369, 0.0326176
213.37, 0.0290117
213.371, 0.025412
213.372, 0.0218198
213.373, 0.0182323
213.374, 0.0146439
213.375, 0.011055
213.376, 0.0074662
213.377, 0.00387788
213.378, 0.000291349
213.379, -0.00329307
213.38, -0.00687586
213.381, -0.0104562
213.382, -0.0140337
213.383, -0.017608
213.384, -0.0211788
213.385, -0.0247457
213.386, -0.0283102
213.387, -0.0318721
213.388, -0.0354312
213.389, -0.0389874
213.39, -0.0425406
213.391, -0.0460905
213.392, -0.049637
213.393, -0.0531799
213.394, -0.0567127
213.395, -0.060236
213.396, -0.0637505
213.397, -0.0672567
213.398, -0.070755
213.399, -0.0742456
213.4, -0.077729
213.401, -0.0812096
213.402, -0.0846872
213.403, -0.088162
213.404, -0.091634
213.405, -0.0951032
213.406, -0.0985697
213.407, -0.102033
213.408, -0.105494
213.409, -0.108952
213.41, -0.112407
213.411, -0.115859
213.412, -0.119307
213.413, -0.122754
213.414, -0.126197
213.415, -0.129634
213.416, -0.133071
213.417, -0.136508
213.418, -0.139948
213.419, -0.143391
213.42, -0.146837
213.421, -0.150288
213.422, -0.153744
213.423, -0.157206
213.424, -0.160675
213.425, -0.164152
213.426, -0.167635
213.427, -0.171126
213.428, -0.174625
213.429, -0.178132
213.43, -0.181646
213.431, -0.185168
213.432, -0.188699
213.433, -0.192238
213.434, -0.195786
213.435, -0.199351
213.436, -0.20293
213.437, -0.206523
213.438, -0.210132
213.439, -0.21378
213.44, -0.217466
213.441, -0.221188
213.442, -0.224943
213.443, -0.228728
213.444, -0.232542
213.445, -0.236384
213.446, -0.240253
213.447, -0.244148
213.448, -0.248067
213.449, -0.25201
213.45, -0.255976
213.451, -0.259964
213.452, -0.263974
213.453, -0.267999
213.454, -0.272037
213.455, -0.276091
213.456, -0.2801
213.457, -0.283957
213.458, -0.287678
213.459, -0.291297
213.46, -0.294824
213.461, -0.298248
213.462, -0.301586
213.463, -0.304846
213.464, -0.308036
213.465, -0.311159
213.466, -0.314222
213.467, -0.317227
213.468, -0.320167
213.469, -0.323045
213.47, -0.325838
213.471, -0.328551
213.472, -0.331187
213.473, -0.333767
213.474, -0.33626
213.475, -0.338673
213.476, -0.34101
213.477, -0.343276
213.478, -0.345475
213.479, -0.347609
213.48, -0.349681
213.481, -0.351695
213.482, -0.353654
213.483, -0.355559
213.484, -0.357413
213.485, -0.359219
213.486, -0.360977
213.487, -0.362689
213.488, -0.364357
213.489, -0.365979
213.49, -0.367555
213.491, -0.369088
213.492, -0.370582
213.493, -0.372041
213.494, -0.37347
213.495, -0.374872
213.496, -0.376255
213.497, -0.377621
213.498, -0.378972
213.499, -0.380309
213.5, -0.381634
213.501, -0.38295
213.502, -0.384256
213.503, -0.385553
213.504, -0.38686
213.505, -0.388149
213.506, -0.389419
213.507, -0.390669
213.508, -0.391896
213.509, -0.3931
213.51, -0.394279
213.511, -0.395434
213.512, -0.396568
213.513, -0.397681
213.514, -0.398774
213.515, -0.399849
213.516, -0.400906
213.517, -0.401944
213.518, -0.402965
213.519, -0.403971
213.52, -0.404962
213.521, -0.405941
213.522, -0.406908
213.523, -0.407863
213.524, -0.408808
213.525, -0.409743
213.526, -0.410669
213.527, -0.411586
213.528, -0.412494
213.529, -0.413395
213.53, -0.414287
213.531, -0.415168
213.532, -0.416075
213.533, -0.417042
213.534, -0.418057
213.535, -0.419111
213.536, -0.420224
213.537, -0.421386
213.538, -0.422584
213.539, -0.423813
213.54, -0.425066
213.541, -0.426338
213.542, -0.427623
213.543, -0.428918
213.544, -0.43022
213.545, -0.431526
213.546, -0.432834
213.547, -0.434141
213.548, -0.435446
213.549, -0.436748
213.55, -0.438055
213.551, -0.439365
213.552, -0.440677
213.553, -0.441989
213.554, -0.443301
213.555, -0.444611
213.556, -0.445919
213.557, -0.447223
213.558, -0.448524
213.559, -0.449819
213.56, -0.451109
213.561, -0.452394
213.562, -0.453673
213.563, -0.454944
213.564, -0.456209
213.565, -0.457466
213.566, -0.458707
213.567, -0.459876
213.568, -0.460983
213.569, -0.462038
213.57, -0.463058
213.571, -0.464018
213.572, -0.464923
213.573, -0.465777
213.574, -0.466585
213.575, -0.467347
213.576, -0.468067
213.577, -0.468746
213.578, -0.469387
213.579, -0.469992
213.58, -0.470562
213.581, -0.471098
213.582, -0.471601
213.583, -0.472072
213.584, -0.472511
213.585, -0.47292
213.586, -0.473312
213.587, -0.473687
213.588, -0.474044
213.589, -0.474381
213.59, -0.474698
213.591, -0.474992
213.592, -0.475264
213.593, -0.475514
213.594, -0.475741
213.595, -0.475984
213.596, -0.476235
213.597, -0.476487
213.598, -0.476734
213.599, -0.476969
213.6, -0.477187
213.601, -0.47692
213.602, -0.476595
213.603, -0.476102
213.604, -0.475538
213.605, -0.474936
213.606, -0.474299
213.607, -0.473637
213.608, -0.472936
213.609, -0.472208
213.61, -0.471451
213.611, -0.470666
213.612, -0.469855
213.613, -0.469016
213.614, -0.46815
213.615, -0.467256
213.616, -0.466334
213.617, -0.465351
213.618, -0.464315
213.619, -0.46323
213.62, -0.462102
213.621, -0.460935
213.622, -0.459731
213.623, -0.458495
213.624, -0.457225
213.625, -0.455923
213.626, -0.454591
213.627, -0.453229
213.628, -0.451839
213.629, -0.450422
213.63, -0.448979
213.631, -0.44751
213.632, -0.446016
