sim_time, big_dog?world_pose/orientation/yaw
207.622, 0.0157129
207.623, 0.0156462
207.624, 0.015578
207.625, 0.0155084
207.626, 0.0154373
207.627, 0.0153649
207.628, 0.015291
207.629, 0.0152157
207.63, 0.015139
207.631, 0.0150609
207.632, 0.0149819
207.633, 0.0149018
207.634, 0.0148211
207.635, 0.0147395
207.636, 0.0146568
207.637, 0.0145731
207.638, 0.0144881
207.639, 0.0144018
207.64, 0.0143148
207.641, 0.0142273
207.642, 0.0141391
207.643, 0.014051
207.644, 0.0139628
207.645, 0.013875
207.646, 0.0137877
207.647, 0.0136999
207.648, 0.0136121
207.649, 0.0135241
207.65, 0.013436
207.651, 0.013348
207.652, 0.01326
207.653, 0.0131721
207.654, 0.0130838
207.655, 0.0129955
207.656, 0.0129071
207.657, 0.0128187
207.658, 0.0127304
207.659, 0.0126423
207.66, 0.0125535
207.661, 0.0124643
207.662, 0.0123748
207.663, 0.0122852
207.664, 0.0121954
207.665, 0.0121057
207.666, 0.012016
207.667, 0.0119264
207.668, 0.0118369
207.669, 0.0117475
207.67, 0.0116582
207.671, 0.0115703
207.672, 0.0114816
207.673, 0.0113922
207.674, 0.0113022
207.675, 0.0112125
207.676, 0.0111175
207.677, 0.0110185
207.678, 0.0109155
207.679, 0.0108106
207.68, 0.0107016
207.681, 0.0105882
207.682, 0.0104704
207.683, 0.0103482
207.684, 0.0102217
207.685, 0.0100908
207.686, 0.00995591
207.687, 0.00981696
207.688, 0.00967408
207.689, 0.00952734
207.69, 0.0093768
207.691, 0.00922253
207.692, 0.00906456
207.693, 0.00890296
207.694, 0.00873914
207.695, 0.00857285
207.696, 0.00840341
207.697, 0.00823076
207.698, 0.00805485
207.699, 0.00787565
207.7, 0.00769314
207.701, 0.00750927
207.702, 0.00732366
207.703, 0.00713593
207.704, 0.00694583
207.705, 0.00675316
207.706, 0.00655776
207.707, 0.00635955
207.708, 0.00615842
207.709, 0.00595433
207.71, 0.0057472
207.711, 0.00553701
207.712, 0.00532372
207.713, 0.00510732
207.714, 0.00489025
207.715, 0.00467249
207.716, 0.00445379
207.717, 0.0042329
207.718, 0.00401013
207.719, 0.00378572
207.72, 0.00355967
207.721, 0.00333218
207.722, 0.00310338
207.723, 0.00287342
207.724, 0.00264239
207.725, 0.00241038
207.726, 0.00217745
207.727, 0.00194365
207.728, 0.00170897
207.729, 0.00147343
207.73, 0.00123709
207.731, 0.000999969
207.732, 0.000762084
207.733, 0.000523457
207.734, 0.000285169
207.735, 4.82076e-05
207.736, -0.000186202
207.737, -0.000418314
207.738, -0.000648351
207.739, -0.000876532
207.74, -0.00110301
207.741, -0.00132794
207.742, -0.00155143
207.743, -0.00177357
207.744, -0.00199444
207.745, -0.00221408
207.746, -0.00243238
207.747, -0.0026494
207.748, -0.00286521
207.749, -0.00307986
207.75, -0.00329337
207.751, -0.00350568
207.752, -0.00371668
207.753, -0.00392645
207.754, -0.00413577
207.755, -0.00434464
207.756, -0.00455295
207.757, -0.00476062
207.758, -0.0049676
207.759, -0.00517381
207.76, -0.00537922
207.761, -0.0055838
207.762, -0.0057875
207.763, -0.00599031
207.764, -0.00619141
207.765, -0.00639063
207.766, -0.006588
207.767, -0.00678352
207.768, -0.00697719
207.769, -0.00716902
207.77, -0.00735791
207.771, -0.00754416
207.772, -0.007728
207.773, -0.0079096
207.774, -0.0080891
207.775, -0.0082666
207.776, -0.00844165
207.777, -0.00861442
207.778, -0.00878508
207.779, -0.00895319
207.78, -0.00911899
207.781, -0.00928265
207.782, -0.0094443
207.783, -0.00960405
207.784, -0.00976163
207.785, -0.00991717
207.786, -0.0100706
207.787, -0.0102219
207.788, -0.0103714
207.789, -0.010519
207.79, -0.0106649
207.791, -0.0108091
207.792, -0.0109515
207.793, -0.0110924
207.794, -0.0112316
207.795, -0.0113691
207.796, -0.011505
207.797, -0.0116393
207.798, -0.011772
207.799, -0.0119048
207.8, -0.0120374
207.801, -0.0121695
207.802, -0.0123006
207.803, -0.0124301
207.804, -0.0125577
207.805, -0.0126833
207.806, -0.0128071
207.807, -0.0129281
207.808, -0.0130457
207.809, -0.0131599
207.81, -0.0132709
207.811, -0.0133789
207.812, -0.0134839
207.813, -0.013586
207.814, -0.0136852
207.815, -0.0137818
207.816, -0.0138759
207.817, -0.013967
207.818, -0.0140554
207.819, -0.0141412
207.82, -0.0142244
207.821, -0.0143051
207.822, -0.0143835
207.823, -0.0144593
207.824, -0.0145327
207.825, -0.0146037
207.826, -0.0146723
207.827, -0.0147385
207.828, -0.0148024
207.829, -0.0148639
207.83, -0.0149231
207.831, -0.01498
207.832, -0.0150345
207.833, -0.0150867
207.834, -0.0151367
207.835, -0.015184
207.836, -0.0152288
207.837, -0.0152711
207.838, -0.015311
207.839, -0.015349
207.84, -0.0153852
207.841, -0.0154195
207.842, -0.0154517
207.843, -0.0154819
207.844, -0.01551
207.845, -0.015536
207.846, -0.0155597
207.847, -0.0155812
207.848, -0.0156004
207.849, -0.0156174
207.85, -0.0156325
207.851, -0.0156457
207.852, -0.0156569
207.853, -0.0156663
207.854, -0.0156739
207.855, -0.0156796
207.856, -0.0156834
207.857, -0.0156853
207.858, -0.0156851
207.859, -0.0156831
207.86, -0.0156791
207.861, -0.0156734
207.862, -0.0156658
207.863, -0.0156564
207.864, -0.0156452
207.865, -0.0156322
207.866, -0.0156175
207.867, -0.0156011
207.868, -0.015583
207.869, -0.0155631
207.87, -0.0155415
207.871, -0.0155181
207.872, -0.0154931
207.873, -0.0154664
207.874, -0.0154379
207.875, -0.0154078
207.876, -0.015376
207.877, -0.0153426
207.878, -0.0153074
207.879, -0.0152705
207.88, -0.0152318
207.881, -0.0151914
207.882, -0.0151491
207.883, -0.0151055
207.884, -0.0150602
207.885, -0.0150134
207.886, -0.0149649
207.887, -0.0149148
207.888, -0.0148629
207.889, -0.0148092
207.89, -0.0147539
207.891, -0.0146968
207.892, -0.0146391
207.893, -0.0145806
207.894, -0.0145223
207.895, -0.014464
207.896, -0.0144056
207.897, -0.0143469
207.898, -0.0142877
207.899, -0.014228
207.9, -0.0141677
207.901, -0.0141066
207.902, -0.0140448
207.903, -0.0139823
207.904, -0.0139189
207.905, -0.0138544
207.906, -0.0137889
207.907, -0.0137223
207.908, -0.0136547
207.909, -0.0135861
207.91, -0.0135167
207.911, -0.0134464
207.912, -0.0133752
207.913, -0.0133032
207.914, -0.0132304
207.915, -0.0131574
207.916, -0.0130842
207.917, -0.0130113
207.918, -0.0129383
207.919, -0.0128646
207.92, -0.0127898
207.921, -0.0127142
207.922, -0.0126374
207.923, -0.0125602
207.924, -0.0124828
207.925, -0.0124053
207.926, -0.0123279
207.927, -0.0122506
207.928, -0.0121701
207.929, -0.0120844
207.93, -0.0119946
207.931, -0.0119019
207.932, -0.011807
207.933, -0.0117101
207.934, -0.0116115
207.935, -0.0115117
207.936, -0.0114148
207.937, -0.0113163
207.938, -0.0112157
207.939, -0.0111127
207.94, -0.0110089
207.941, -0.010904
207.942, -0.0107976
207.943, -0.0106898
207.944, -0.0105801
207.945, -0.0104686
207.946, -0.0103551
207.947, -0.0102397
207.948, -0.0101231
207.949, -0.0100065
207.95, -0.00988667
207.951, -0.00976325
207.952, -0.00963619
207.953, -0.00950554
207.954, -0.00937123
207.955, -0.00923332
207.956, -0.0090917
207.957, -0.00894735
207.958, -0.00880006
207.959, -0.00864982
207.96, -0.00849658
207.961, -0.00834034
207.962, -0.00818108
207.963, -0.00801879
207.964, -0.00785348
207.965, -0.00768513
207.966, -0.00751377
207.967, -0.00733938
207.968, -0.00716167
207.969, -0.00698071
207.97, -0.00679657
207.971, -0.0066093
207.972, -0.00641894
207.973, -0.00622555
207.974, -0.00602915
207.975, -0.00582977
207.976, -0.00562743
207.977, -0.00542216
207.978, -0.00521397
207.979, -0.00500287
207.98, -0.00478889
207.981, -0.00457203
207.982, -0.00435231
207.983, -0.00412974
207.984, -0.00390432
207.985, -0.00367716
207.986, -0.0034485
207.987, -0.00321835
207.988, -0.0029866
207.989, -0.00275338
207.99, -0.00251857
207.991, -0.00228217
207.992, -0.00204417
207.993, -0.00180457
207.994, -0.00156336
207.995, -0.00132053
207.996, -0.00107608
207.997, -0.000829989
207.998, -0.000582267
207.999, -0.000332903
208, -8.1893e-05
208.001, 0.000170727
208.002, 0.000424995
208.003, 0.000680915
208.004, 0.000938489
208.005, 0.00119772
208.006, 0.0014586
208.007, 0.0017212
208.008, 0.00198553
208.009, 0.00225158
208.01, 0.00251874
208.011, 0.0027872
208.012, 0.00305709
208.013, 0.00332851
208.014, 0.00360153
208.015, 0.00387511
208.016, 0.00414629
208.017, 0.00441523
208.018, 0.00468174
208.019, 0.00494626
208.02, 0.00520892
208.021, 0.00546968
208.022, 0.00572847
208.023, 0.00598536
208.024, 0.00624036
208.025, 0.00649346
208.026, 0.00674469
208.027, 0.00699393
208.028, 0.00724091
208.029, 0.00748576
208.03, 0.00772873
208.031, 0.00796901
208.032, 0.00820689
208.033, 0.00844256
208.034, 0.00867618
208.035, 0.00890787
208.036, 0.00913772
208.037, 0.00936578
208.038, 0.00959211
208.039, 0.00981654
208.04, 0.0100386
208.041, 0.0102585
208.042, 0.0104765
208.043, 0.0106924
208.044, 0.0109063
208.045, 0.0111181
208.046, 0.011328
208.047, 0.0115362
208.048, 0.0117424
208.049, 0.0119466
208.05, 0.0121489
208.051, 0.0123492
208.052, 0.0125477
208.053, 0.0127444
208.054, 0.0129393
208.055, 0.0131325
208.056, 0.0133242
208.057, 0.0135145
208.058, 0.0137032
208.059, 0.0138906
208.06, 0.0140767
208.061, 0.0142613
208.062, 0.0144444
208.063, 0.0146232
208.064, 0.0147979
208.065, 0.0149688
208.066, 0.015136
208.067, 0.0152995
208.068, 0.0154594
208.069, 0.0156158
208.07, 0.0157686
208.071, 0.015918
208.072, 0.016064
208.073, 0.0162066
208.074, 0.0163458
208.075, 0.0164817
208.076, 0.0166143
208.077, 0.0167435
208.078, 0.0168695
208.079, 0.0169921
208.08, 0.0171115
208.081, 0.0172275
208.082, 0.0173403
208.083, 0.0174498
208.084, 0.0175561
208.085, 0.0176594
208.086, 0.0177605
208.087, 0.0178592
208.088, 0.0179551
208.089, 0.0180482
208.09, 0.0181382
208.091, 0.0182248
208.092, 0.0183079
208.093, 0.0183876
208.094, 0.0184639
208.095, 0.0185367
208.096, 0.018606
208.097, 0.0186718
208.098, 0.0187341
208.099, 0.018793
208.1, 0.0188485
208.101, 0.0189006
208.102, 0.0189495
208.103, 0.018995
208.104, 0.0190372
208.105, 0.0190762
208.106, 0.0191125
208.107, 0.0191452
208.108, 0.0191744
208.109, 0.0192001
208.11, 0.0192224
208.111, 0.0192413
208.112, 0.0192567
208.113, 0.0192688
208.114, 0.0192772
208.115, 0.019282
208.116, 0.0192832
208.117, 0.019281
208.118, 0.0192755
208.119, 0.0192666
208.12, 0.0192545
208.121, 0.0192391
208.122, 0.0192205
208.123, 0.0191987
208.124, 0.0191738
208.125, 0.0191457
208.126, 0.0191144
208.127, 0.0190799
208.128, 0.0190423
208.129, 0.0190015
208.13, 0.0189576
208.131, 0.0189106
208.132, 0.0188604
208.133, 0.0188071
208.134, 0.0187507
208.135, 0.0186912
208.136, 0.0186289
208.137, 0.0185637
208.138, 0.0184956
208.139, 0.0184246
208.14, 0.0183506
208.141, 0.0182737
208.142, 0.0181942
208.143, 0.0181119
208.144, 0.0180268
208.145, 0.0179388
208.146, 0.0178478
208.147, 0.0177538
208.148, 0.0176567
208.149, 0.0175566
208.15, 0.0174533
208.151, 0.017347
208.152, 0.0172376
208.153, 0.017127
208.154, 0.0170158
208.155, 0.0169042
208.156, 0.0167921
208.157, 0.016679
208.158, 0.0165652
208.159, 0.016451
208.16, 0.0163367
208.161, 0.0162222
208.162, 0.0161071
208.163, 0.0159919
208.164, 0.0158768
208.165, 0.0157618
208.166, 0.0156469
208.167, 0.0155315
208.168, 0.0154159
208.169, 0.0153003
208.17, 0.0151844
208.171, 0.0150683
208.172, 0.0149522
208.173, 0.0148362
208.174, 0.0147201
208.175, 0.0146036
208.176, 0.0144868
208.177, 0.01437
208.178, 0.0142531
208.179, 0.0141362
208.18, 0.014019
208.181, 0.0139016
208.182, 0.0137779
208.183, 0.0136507
208.184, 0.0135211
208.185, 0.0133893
208.186, 0.0132562
208.187, 0.0131222
208.188, 0.0129913
208.189, 0.0128611
208.19, 0.0127273
208.191, 0.0125892
208.192, 0.0124468
208.193, 0.0122999
208.194, 0.0121486
208.195, 0.0119928
208.196, 0.0118324
208.197, 0.0116674
208.198, 0.0114979
208.199, 0.0113241
208.2, 0.0111461
208.201, 0.0109639
208.202, 0.0107776
208.203, 0.0105873
208.204, 0.0103932
208.205, 0.0101971
208.206, 0.00999876
208.207, 0.00979799
208.208, 0.00959465
208.209, 0.00938861
208.21, 0.00917977
208.211, 0.00896808
208.212, 0.00875346
208.213, 0.00853589
208.214, 0.00831533
208.215, 0.00809176
208.216, 0.00786517
208.217, 0.00763556
208.218, 0.00740204
208.219, 0.0071648
208.22, 0.006924
208.221, 0.00667949
208.222, 0.00643143
208.223, 0.00617996
208.224, 0.00592504
208.225, 0.00566679
208.226, 0.00540531
208.227, 0.00514051
208.228, 0.00487248
208.229, 0.00460132
208.23, 0.00432709
208.231, 0.00404983
208.232, 0.00377029
208.233, 0.00348838
208.234, 0.00320403
208.235, 0.00291719
208.236, 0.00262781
208.237, 0.00233563
208.238, 0.00204065
208.239, 0.00174289
208.24, 0.00144235
208.241, 0.00113902
208.242, 0.000832909
208.243, 0.000524012
208.244, 0.000212331
208.245, -0.000102186
208.246, -0.000419508
208.247, -0.000739618
208.248, -0.00106251
208.249, -0.00138818
208.25, -0.00171206
208.251, -0.00203425
208.252, -0.00235477
208.253, -0.00267344
208.254, -0.00299033
208.255, -0.00330561
208.256, -0.00361939
208.257, -0.0039316
208.258, -0.00424078
208.259, -0.00454728
208.26, -0.00485143
208.261, -0.00515348
208.262, -0.00545364
208.263, -0.00575207
208.264, -0.00604889
208.265, -0.0063442
208.266, -0.00663809
208.267, -0.00693062
208.268, -0.00722182
208.269, -0.00751174
208.27, -0.0078004
208.271, -0.00808718
208.272, -0.00837228
208.273, -0.00865583
208.274, -0.00893796
208.275, -0.00921876
208.276, -0.00949828
208.277, -0.00977657
208.278, -0.0100537
208.279, -0.0103296
208.28, -0.0106044
208.281, -0.0108781
208.282, -0.0111498
208.283, -0.0114198
208.284, -0.0116882
208.285, -0.0119552
208.286, -0.0122209
208.287, -0.0124835
208.288, -0.012743
208.289, -0.0129993
208.29, -0.0132524
208.291, -0.0135021
208.292, -0.0137485
208.293, -0.0139914
208.294, -0.014231
208.295, -0.0144671
208.296, -0.0146997
208.297, -0.0149289
208.298, -0.0151546
208.299, -0.0153768
208.3, -0.0155961
208.301, -0.0158122
208.302, -0.0160251
208.303, -0.0162347
208.304, -0.0164409
208.305, -0.0166438
208.306, -0.0168418
208.307, -0.0170353
208.308, -0.0172239
208.309, -0.017408
208.31, -0.017588
208.311, -0.017764
208.312, -0.0179363
208.313, -0.018105
208.314, -0.0182701
208.315, -0.0184319
208.316, -0.0185903
208.317, -0.0187451
208.318, -0.0188964
208.319, -0.0190443
208.32, -0.0191889
208.321, -0.0193301
208.322, -0.019468
208.323, -0.0196026
208.324, -0.019734
208.325, -0.0198617
208.326, -0.0199859
208.327, -0.0201067
208.328, -0.0202241
208.329, -0.020338
208.33, -0.0204485
208.331, -0.0205545
208.332, -0.0206563
208.333, -0.0207539
208.334, -0.0208472
208.335, -0.0209363
208.336, -0.0210211
208.337, -0.0211017
208.338, -0.021178
208.339, -0.0212502
208.34, -0.0213182
208.341, -0.0213821
208.342, -0.0214416
208.343, -0.0214983
208.344, -0.0215517
208.345, -0.0216018
208.346, -0.0216484
208.347, -0.021691
208.348, -0.0217295
208.349, -0.0217641
208.35, -0.0217947
208.351, -0.0218209
208.352, -0.0218429
208.353, -0.0218608
208.354, -0.0218744
208.355, -0.021884
208.356, -0.0218895
208.357, -0.021891
208.358, -0.0218885
208.359, -0.0218819
208.36, -0.0218714
208.361, -0.0218569
208.362, -0.0218385
208.363, -0.0218162
208.364, -0.0217898
208.365, -0.0217594
208.366, -0.021725
208.367, -0.0216866
208.368, -0.0216443
208.369, -0.0215982
208.37, -0.0215481
208.371, -0.0214943
208.372, -0.0214366
208.373, -0.0213768
208.374, -0.021315
208.375, -0.0212511
208.376, -0.0211852
208.377, -0.0211172
208.378, -0.0210472
208.379, -0.0209751
208.38, -0.0209009
208.381, -0.0208246
208.382, -0.0207463
208.383, -0.0206658
208.384, -0.0205833
208.385, -0.0204988
208.386, -0.0204121
208.387, -0.0203234
208.388, -0.0202328
208.389, -0.0201402
208.39, -0.0200456
208.391, -0.019949
208.392, -0.0198508
208.393, -0.0197515
208.394, -0.0196509
208.395, -0.0195488
208.396, -0.0194451
208.397, -0.01934
208.398, -0.0192334
208.399, -0.0191253
208.4, -0.0190156
208.401, -0.0189041
208.402, -0.0187908
208.403, -0.0186756
208.404, -0.0185584
208.405, -0.0184393
208.406, -0.0183181
208.407, -0.0181949
208.408, -0.0180706
208.409, -0.0179456
208.41, -0.0178201
208.411, -0.0176942
208.412, -0.017568
208.413, -0.0174417
208.414, -0.0173152
208.415, -0.0171887
208.416, -0.017062
208.417, -0.0169354
208.418, -0.0168077
208.419, -0.0166794
208.42, -0.0165504
208.421, -0.016421
208.422, -0.0162915
208.423, -0.0161612
208.424, -0.0160309
208.425, -0.0159008
208.426, -0.0157708
208.427, -0.015641
208.428, -0.0155114
208.429, -0.0153815
208.43, -0.0152513
208.431, -0.0151211
208.432, -0.0149908
208.433, -0.0148603
208.434, -0.0147297
208.435, -0.014599
208.436, -0.0144685
208.437, -0.014338
208.438, -0.0142091
208.439, -0.0140814
208.44, -0.013954
208.441, -0.0138267
208.442, -0.0136995
208.443, -0.0135724
208.444, -0.0134454
208.445, -0.013318
208.446, -0.0131904
208.447, -0.0130626
208.448, -0.0129347
208.449, -0.0128065
208.45, -0.0126783
208.451, -0.01255
208.452, -0.0124216
208.453, -0.0122896
208.454, -0.0121541
208.455, -0.0120153
208.456, -0.0118733
208.457, -0.0117285
208.458, -0.0115822
208.459, -0.0114322
208.46, -0.0112777
208.461, -0.0111186
208.462, -0.0109558
208.463, -0.0107894
208.464, -0.0106193
208.465, -0.0104456
208.466, -0.0102683
208.467, -0.0100875
208.468, -0.00990319
208.469, -0.00971548
208.47, -0.00952508
208.471, -0.00933211
208.472, -0.0091366
208.473, -0.00893861
208.474, -0.00873791
208.475, -0.00853624
208.476, -0.00833335
208.477, -0.00812902
208.478, -0.00792311
208.479, -0.00771548
208.48, -0.00750604
208.481, -0.00729473
208.482, -0.00708147
208.483, -0.00686624
208.484, -0.00664898
208.485, -0.00642967
208.486, -0.00620825
208.487, -0.00598472
208.488, -0.00575906
208.489, -0.00553127
208.49, -0.00530119
208.491, -0.00506884
208.492, -0.00483421
208.493, -0.00459732
208.494, -0.00435821
208.495, -0.004117
208.496, -0.00387314
208.497, -0.00362669
208.498, -0.00337769
208.499, -0.00312619
208.5, -0.00287222
208.501, -0.00261583
208.502, -0.00235704
208.503, -0.00209589
208.504, -0.0018324
208.505, -0.0015666
208.506, -0.00129852
208.507, -0.00102818
208.508, -0.000755593
208.509, -0.000480784
208.51, -0.000203769
208.511, 7.54345e-05
208.512, 0.00035682
208.513, 0.000639803
208.514, 0.000921711
208.515, 0.00120265
208.516, 0.00148231
208.517, 0.00176081
208.518, 0.00203827
208.519, 0.00231455
208.52, 0.00258914
208.521, 0.00286213
208.522, 0.00313364
208.523, 0.00340386
208.524, 0.00367295
208.525, 0.00394102
208.526, 0.00420817
208.527, 0.00447447
208.528, 0.00473997
208.529, 0.00500471
208.53, 0.00526873
208.531, 0.00553192
208.532, 0.00579408
208.533, 0.0060553
208.534, 0.0063128
208.535, 0.00656678
208.536, 0.00681738
208.537, 0.00706402
208.538, 0.00730695
208.539, 0.00754636
208.54, 0.00778314
208.541, 0.00801708
208.542, 0.00824804
208.543, 0.00847598
208.544, 0.00870098
208.545, 0.00892306
208.546, 0.00914226
208.547, 0.00935856
208.548, 0.00957187
208.549, 0.00978225
208.55, 0.00998973
208.551, 0.0101938
208.552, 0.0103946
208.553, 0.0105921
208.554, 0.0107864
208.555, 0.0109776
208.556, 0.0111655
208.557, 0.0113513
208.558, 0.0115339
208.559, 0.0117134
208.56, 0.0118898
208.561, 0.0120628
208.562, 0.0122326
208.563, 0.0123991
208.564, 0.0125623
208.565, 0.0127223
208.566, 0.0128791
208.567, 0.0130328
208.568, 0.0131834
208.569, 0.013331
208.57, 0.0134754
208.571, 0.0136168
208.572, 0.0137551
208.573, 0.0138902
208.574, 0.0140219
208.575, 0.0141503
208.576, 0.0142752
208.577, 0.0143971
208.578, 0.0145159
208.579, 0.0146317
208.58, 0.0147445
208.581, 0.0148541
208.582, 0.0149608
208.583, 0.0150644
208.584, 0.0151649
208.585, 0.0152625
208.586, 0.015357
208.587, 0.0154486
208.588, 0.0155372
208.589, 0.0156228
208.59, 0.0157054
208.591, 0.0157851
208.592, 0.0158616
208.593, 0.0159344
208.594, 0.0160036
208.595, 0.0160695
208.596, 0.0161322
208.597, 0.0161919
208.598, 0.0162488
208.599, 0.0163027
208.6, 0.0163537
208.601, 0.0164019
208.602, 0.0164471
208.603, 0.0164895
208.604, 0.016529
208.605, 0.0165657
208.606, 0.0165995
208.607, 0.0166308
208.608, 0.0166596
208.609, 0.0166859
208.61, 0.0167096
208.611, 0.0167309
208.612, 0.0167496
208.613, 0.0167659
208.614, 0.0167797
208.615, 0.016792
208.616, 0.0168024
208.617, 0.0168109
208.618, 0.0168174
208.619, 0.0168216
208.62, 0.0168236
208.621, 0.0168233
208.622, 0.0168206
208.623, 0.0168156
208.624, 0.0168088
208.625, 0.0168003
208.626, 0.0167902
208.627, 0.0167783
208.628, 0.0167647
208.629, 0.0167493
208.63, 0.0167323
208.631, 0.0167135
208.632, 0.0166931
208.633, 0.0166706
208.634, 0.016646
