sim_time, big_dog?world_angular_velocity/y
206.726, -0.15341
206.727, -0.147551
206.728, -0.141721
206.729, -0.13593
206.73, -0.130203
206.731, -0.124556
206.732, -0.118946
206.733, -0.113382
206.734, -0.107867
206.735, -0.0998481
206.736, -0.0935706
206.737, -0.0882381
206.738, -0.0831678
206.739, -0.0783575
206.74, -0.0737862
206.741, -0.0694244
206.742, -0.0652442
206.743, -0.0612214
206.744, -0.0573358
206.745, -0.0535705
206.746, -0.0499113
206.747, -0.0463465
206.748, -0.0428663
206.749, -0.0394624
206.75, -0.0361877
206.751, -0.0329387
206.752, -0.0297427
206.753, -0.0265608
206.754, -0.0234086
206.755, -0.0202843
206.756, -0.0171894
206.757, -0.014131
206.758, -0.0111148
206.759, -0.0081375
206.76, -0.00520195
206.761, -0.0023096
206.762, 0.000539171
206.763, 0.00348524
206.764, 0.00626245
206.765, 0.00813516
206.766, 0.0100458
206.767, 0.0119496
206.768, 0.0137954
206.769, 0.010983
206.77, 0.00865614
206.771, 0.00658256
206.772, 0.00465587
206.773, 0.00283089
206.774, 0.00108383
206.775, -0.000353907
206.776, -0.00181725
206.777, -0.00329424
206.778, -0.00477342
206.779, -0.00624662
206.78, -0.00770797
206.781, -0.00912194
206.782, -0.0105128
206.783, -0.0118814
206.784, -0.0132199
206.785, -0.014533
206.786, -0.0158268
206.787, -0.0171023
206.788, -0.0183449
206.789, -0.0195705
206.79, -0.02078
206.791, -0.0219741
206.792, -0.0231532
206.793, -0.0243175
206.794, -0.0254671
206.795, -0.0266806
206.796, -0.0279351
206.797, -0.0291875
206.798, -0.0320361
206.799, -0.0346358
206.8, -0.0371506
206.801, -0.0396183
206.802, -0.0420519
206.803, -0.0444632
206.804, -0.0468465
206.805, -0.0492077
206.806, -0.0515397
206.807, -0.0538493
206.808, -0.0561362
206.809, -0.0583998
206.81, -0.0606397
206.811, -0.0628558
206.812, -0.0650477
206.813, -0.0672155
206.814, -0.0693589
206.815, -0.0714194
206.816, -0.0734649
206.817, -0.0754941
206.818, -0.077506
206.819, -0.0794999
206.82, -0.0817866
206.821, -0.0840196
206.822, -0.0862059
206.823, -0.0863543
206.824, -0.0866088
206.825, -0.0869057
206.826, -0.0871682
206.827, -0.0873794
206.828, -0.0876187
206.829, -0.0878608
206.83, -0.0880999
206.831, -0.0883364
206.832, -0.088594
206.833, -0.0888684
206.834, -0.0891935
206.835, -0.0894808
206.836, -0.0897408
206.837, -0.0900157
206.838, -0.0903022
206.839, -0.0905975
206.84, -0.0908992
206.841, -0.0912056
206.842, -0.091515
206.843, -0.0918263
206.844, -0.0921382
206.845, -0.0924501
206.846, -0.0927611
206.847, -0.0930708
206.848, -0.0933787
206.849, -0.0938047
206.85, -0.0944053
206.851, -0.0946527
206.852, -0.0948984
206.853, -0.0951434
206.854, -0.095388
206.855, -0.0956325
206.856, -0.0941206
206.857, -0.0927594
206.858, -0.0917162
206.859, -0.0907387
206.86, -0.0898102
206.861, -0.0889191
206.862, -0.0880572
206.863, -0.0872184
206.864, -0.0863797
206.865, -0.0855598
206.866, -0.0847551
206.867, -0.0538449
206.868, -0.0251391
206.869, -0.0267071
206.87, -0.0259527
206.871, -0.0250188
206.872, -0.0242397
206.873, -0.0235897
206.874, -0.0220529
206.875, -0.02066
206.876, -0.0194032
206.877, -0.0187381
206.878, -0.018188
206.879, -0.0108296
206.88, 0.00688832
206.881, 0.0232009
206.882, 0.0380989
206.883, 0.0515983
206.884, 0.0637382
206.885, 0.0745768
206.886, 0.084186
206.887, 0.0926471
206.888, 0.100046
206.889, 0.10647
206.89, 0.112006
206.891, 0.109571
206.892, 0.120612
206.893, 0.137498
206.894, 0.153899
206.895, 0.170878
206.896, 0.188091
206.897, 0.205485
206.898, 0.222816
206.899, 0.240173
206.9, 0.257554
206.901, 0.275003
206.902, 0.292466
206.903, 0.31001
206.904, 0.319719
206.905, 0.330323
206.906, 0.343147
206.907, 0.349641
206.908, 0.352736
206.909, 0.354793
206.91, 0.356605
206.911, 0.358433
206.912, 0.360343
206.913, 0.362348
206.914, 0.364444
206.915, 0.36683
206.916, 0.369347
206.917, 0.371844
206.918, 0.374363
206.919, 0.376901
206.92, 0.379451
206.921, 0.382101
206.922, 0.384744
206.923, 0.387379
206.924, 0.390006
206.925, 0.392684
206.926, 0.395343
206.927, 0.397974
206.928, 0.400796
206.929, 0.40357
206.93, 0.406298
206.931, 0.408987
206.932, 0.411637
206.933, 0.414251
206.934, 0.416833
206.935, 0.419384
206.936, 0.421907
206.937, 0.424519
206.938, 0.42711
206.939, 0.432799
206.94, 0.43715
206.941, 0.425654
206.942, 0.415215
206.943, 0.405794
206.944, 0.396339
206.945, 0.38702
206.946, 0.377819
206.947, 0.368733
206.948, 0.35976
206.949, 0.350903
206.95, 0.34216
206.951, 0.333531
206.952, 0.325016
206.953, 0.316614
206.954, 0.308563
206.955, 0.300579
206.956, 0.293116
206.957, 0.285648
206.958, 0.278177
206.959, 0.270728
206.96, 0.263311
206.961, 0.255999
206.962, 0.248728
206.963, 0.241505
206.964, 0.234337
206.965, 0.227226
206.966, 0.220176
206.967, 0.21319
206.968, 0.206269
206.969, 0.199415
206.97, 0.190727
206.971, 0.184055
206.972, 0.177598
206.973, 0.172205
206.974, 0.166791
206.975, 0.161365
206.976, 0.155939
206.977, 0.150694
206.978, 0.145427
206.979, 0.14015
206.98, 0.134874
206.981, 0.127404
206.982, 0.120082
206.983, 0.112427
206.984, 0.105621
206.985, 0.0989028
206.986, 0.0922686
206.987, 0.0857156
206.988, 0.0792412
206.989, 0.0728427
206.99, 0.0665655
206.991, 0.0606955
206.992, 0.0548121
206.993, 0.0489309
206.994, 0.0430647
206.995, 0.0372232
206.996, 0.0322899
206.997, 0.0270142
206.998, 0.0212094
206.999, 0.0159353
207, 0.0108172
207.001, 0.00562588
207.002, 0.000390701
207.003, -0.00486538
207.004, -0.00978942
207.005, -0.0147785
207.006, -0.0203467
207.007, -0.0251987
207.008, -0.0306168
207.009, -0.0358025
207.01, -0.0407782
207.011, -0.0455689
207.012, -0.0501948
207.013, -0.0546732
207.014, -0.0590197
207.015, -0.0632477
207.016, -0.0673694
207.017, -0.0729155
207.018, -0.0763415
207.019, -0.0797411
207.02, -0.0831159
