sim_time, big_dog?world_angular_velocity/x
207.314, 0.0481234
207.315, 0.0463448
207.316, 0.0446164
207.317, 0.0429336
207.318, 0.0414522
207.319, 0.0398705
207.32, 0.0385869
207.321, 0.0373068
207.322, 0.0360319
207.323, 0.0347635
207.324, 0.0335027
207.325, 0.0322503
207.326, 0.0310069
207.327, 0.0297729
207.328, 0.0285487
207.329, 0.0273342
207.33, 0.0261299
207.331, 0.0249963
207.332, 0.0238666
207.333, 0.0227418
207.334, 0.0211799
207.335, 0.0196461
207.336, 0.0181373
207.337, 0.0166522
207.338, 0.0151897
207.339, 0.0137491
207.34, 0.0123297
207.341, 0.0109308
207.342, 0.00955192
207.343, 0.00863982
207.344, 0.00782389
207.345, 0.0075013
207.346, 0.0071408
207.347, 0.0067759
207.348, 0.00641854
207.349, 0.00607207
207.35, 0.0057372
207.351, 0.00541375
207.352, 0.00510129
207.353, 0.00479932
207.354, 0.00450735
207.355, 0.00422489
207.356, 0.00353798
207.357, 0.00287339
207.358, 0.00211684
207.359, 0.00132457
207.36, 0.000599271
207.361, -6.86019e-05
207.362, -0.000800173
207.363, -0.00147719
207.364, -0.00210654
207.365, -0.00269395
207.366, -0.00330472
207.367, -0.00387658
207.368, -0.00441388
207.369, -0.00492028
207.37, -0.0053989
207.371, -0.00585241
207.372, -0.00628313
207.373, -0.00669302
207.374, -0.00735101
207.375, -0.00675851
207.376, -0.00626903
207.377, -0.00583567
207.378, -0.00543655
207.379, -0.00506087
207.38, -0.00470206
207.381, -0.00435552
207.382, -0.00401778
207.383, -0.00368615
207.384, -0.00335847
207.385, -0.00303306
207.386, -0.00270418
207.387, -0.00242009
207.388, -0.00213107
207.389, -0.00444433
207.39, -0.00628263
207.391, -0.00782282
207.392, -0.00924382
207.393, -0.0112812
207.394, -0.0131563
207.395, -0.0148913
207.396, -0.0162767
207.397, -0.018135
207.398, -0.0198647
207.399, -0.0213326
207.4, -0.0230813
207.401, -0.0247192
207.402, -0.0262599
207.403, -0.0277149
207.404, -0.0290934
207.405, -0.0306022
207.406, -0.032029
207.407, -0.0333824
207.408, -0.0346698
207.409, -0.0362465
207.41, -0.0376895
207.411, -0.0390054
207.412, -0.0394286
207.413, -0.0398769
207.414, -0.0425195
207.415, -0.0450817
207.416, -0.0485574
207.417, -0.0482773
207.418, -0.054495
207.419, -0.0643721
207.42, -0.0690673
207.421, -0.071906
207.422, -0.0746756
207.423, -0.0772378
207.424, -0.0796555
207.425, -0.0819872
207.426, -0.0842548
207.427, -0.0864696
207.428, -0.0886388
207.429, -0.0907668
207.43, -0.0928575
207.431, -0.0949137
207.432, -0.0975029
207.433, -0.0994165
207.434, -0.101235
207.435, -0.102963
207.436, -0.102585
207.437, -0.102355
207.438, -0.102168
207.439, -0.10223
207.44, -0.102402
207.441, -0.102775
207.442, -0.10308
207.443, -0.103774
207.444, -0.104498
207.445, -0.10525
207.446, -0.106028
207.447, -0.10683
207.448, -0.10513
207.449, -0.103719
207.45, -0.10242
207.451, -0.101172
207.452, -0.0999554
207.453, -0.0987616
207.454, -0.0979833
207.455, -0.0971876
207.456, -0.0963795
207.457, -0.0955629
207.458, -0.0945229
207.459, -0.0940189
207.46, -0.0935836
207.461, -0.0931134
207.462, -0.0930495
207.463, -0.0930926
207.464, -0.0930005
207.465, -0.0901135
207.466, -0.0873194
207.467, -0.0846611
207.468, -0.0823057
207.469, -0.0800533
207.47, -0.0778633
207.471, -0.0757884
207.472, -0.0738336
207.473, -0.0719427
207.474, -0.070116
207.475, -0.0683495
207.476, -0.0666399
207.477, -0.064984
207.478, -0.0633791
207.479, -0.0618226
207.48, -0.0603125
207.481, -0.0588467
207.482, -0.0572521
207.483, -0.0557138
207.484, -0.0542285
207.485, -0.0527934
207.486, -0.051406
207.487, -0.0494475
207.488, -0.0475883
207.489, -0.0458146
207.49, -0.0441165
207.491, -0.0424868
207.492, -0.0409199
207.493, -0.0372269
207.494, -0.0338162
207.495, -0.0304034
207.496, -0.0270695
207.497, -0.0237938
207.498, -0.0205675
207.499, -0.0173865
207.5, -0.0142419
207.501, -0.0110272
207.502, -0.00735265
207.503, -0.00377396
207.504, -0.000283177
207.505, 0.00372537
207.506, 0.00760461
207.507, 0.0113673
207.508, 0.015024
207.509, 0.0186703
207.51, 0.0222195
207.511, 0.0251744
207.512, 0.02829
207.513, 0.0313266
207.514, 0.0341564
207.515, 0.036942
207.516, 0.0400177
207.517, 0.0431205
207.518, 0.0454074
207.519, 0.047674
207.52, 0.0499209
207.521, 0.0521499
207.522, 0.0543623
207.523, 0.0565591
207.524, 0.0576427
207.525, 0.0588117
207.526, 0.0607174
207.527, 0.0625521
207.528, 0.0643184
207.529, 0.0660221
207.53, 0.0681799
207.531, 0.0702384
207.532, 0.0722093
207.533, 0.074102
207.534, 0.0759249
207.535, 0.0776849
207.536, 0.0793881
207.537, 0.0816707
207.538, 0.0827143
207.539, 0.08378
207.54, 0.0848608
207.541, 0.0859526
207.542, 0.0870519
207.543, 0.0881561
207.544, 0.0892631
207.545, 0.0903708
207.546, 0.0914779
207.547, 0.092583
207.548, 0.0936852
207.549, 0.0945936
207.55, 0.0955228
207.551, 0.0964691
207.552, 0.0974292
207.553, 0.0988247
207.554, 0.10018
207.555, 0.101874
207.556, 0.103499
207.557, 0.105064
207.558, 0.106575
207.559, 0.108038
207.56, 0.109458
207.561, 0.110838
207.562, 0.112183
207.563, 0.113495
207.564, 0.114777
207.565, 0.116336
207.566, 0.115823
207.567, 0.114895
207.568, 0.114829
207.569, 0.114715
207.57, 0.114542
207.571, 0.114313
207.572, 0.114031
207.573, 0.113703
207.574, 0.113335
207.575, 0.112977
207.576, 0.112583
207.577, 0.112158
207.578, 0.111704
207.579, 0.111225
207.58, 0.110724
207.581, 0.110204
207.582, 0.109666
207.583, 0.109113
207.584, 0.108978
207.585, 0.108787
207.586, 0.108549
207.587, 0.108227
207.588, 0.106828
207.589, 0.105615
207.59, 0.10445
207.591, 0.103277
207.592, 0.102255
207.593, 0.101257
207.594, 0.100281
207.595, 0.0993236
207.596, 0.098402
207.597, 0.0974937
207.598, 0.0965975
207.599, 0.0957119
207.6, 0.0948363
207.601, 0.0939703
207.602, 0.0931131
207.603, 0.0922643
207.604, 0.0914235
207.605, 0.0905902
207.606, 0.0897641
207.607, 0.0874708
207.608, 0.0853386
207.609, 0.0831383
207.61, 0.0809843
207.611, 0.0788629
207.612, 0.0767683
207.613, 0.0735238
207.614, 0.0704096
207.615, 0.0674915
207.616, 0.064466
207.617, 0.0615407
207.618, 0.0585274
207.619, 0.0556116
207.62, 0.0527827
207.621, 0.0500321
207.622, 0.0473521
207.623, 0.0447363
207.624, 0.0421791
207.625, 0.0396756
207.626, 0.0372217
207.627, 0.0348136
207.628, 0.0324483
207.629, 0.0301228
207.63, 0.0278346
207.631, 0.0255815
207.632, 0.0227433
207.633, 0.0199979
207.634, 0.0167451
207.635, 0.0130639
207.636, 0.00953382
207.637, 0.00613755
207.638, 0.00285961
207.639, -0.000311128
207.64, -0.000987906
207.641, -0.0018206
207.642, -0.00322019
207.643, -0.00448451
207.644, -0.0057772
207.645, -0.00702957
207.646, -0.00824501
207.647, -0.00971469
207.648, -0.0110922
207.649, -0.0123893
207.65, -0.0136163
207.651, -0.0147815
207.652, -0.0158918
207.653, -0.0163605
207.654, -0.0178085
207.655, -0.0191629
207.656, -0.0204365
207.657, -0.0216393
207.658, -0.0227798
207.659, -0.0238648
207.66, -0.0256522
207.661, -0.0273141
207.662, -0.0288675
207.663, -0.0303267
207.664, -0.0317031
207.665, -0.0330063
207.666, -0.0342442
207.667, -0.0354233
207.668, -0.0365491
207.669, -0.0376261
207.67, -0.0386582
207.671, -0.0373094
207.672, -0.0398657
207.673, -0.042955
207.674, -0.0461646
207.675, -0.048331
207.676, -0.0523974
207.677, -0.0571849
207.678, -0.0635751
207.679, -0.073237
207.68, -0.0777295
207.681, -0.0803584
207.682, -0.0823447
207.683, -0.0841658
207.684, -0.0859619
207.685, -0.0877088
207.686, -0.0894263
207.687, -0.0911226
207.688, -0.0928023
207.689, -0.094468
207.69, -0.0961216
207.691, -0.0977643
207.692, -0.0993973
207.693, -0.101022
207.694, -0.100306
207.695, -0.0997583
207.696, -0.0997413
207.697, -0.0997827
207.698, -0.0998749
207.699, -0.100013
207.7, -0.100193
207.701, -0.0992052
207.702, -0.0983537
207.703, -0.0977098
207.704, -0.0971672
207.705, -0.0967562
207.706, -0.0964236
207.707, -0.0961629
207.708, -0.0959687
207.709, -0.0958363
207.71, -0.095762
207.711, -0.0957424
207.712, -0.095775
207.713, -0.0958573
207.714, -0.092828
207.715, -0.0901617
207.716, -0.0878168
207.717, -0.0862962
207.718, -0.0847302
207.719, -0.0831225
207.72, -0.0815744
207.721, -0.0799955
207.722, -0.078388
207.723, -0.0767598
207.724, -0.075117
207.725, -0.073465
207.726, -0.071808
207.727, -0.0701493
207.728, -0.0684895
207.729, -0.0668323
207.73, -0.0651799
207.731, -0.0635338
207.732, -0.0618954
207.733, -0.0602656
207.734, -0.0569555
207.735, -0.0542634
207.736, -0.0505988
207.737, -0.0470202
207.738, -0.043524
207.739, -0.0401334
207.74, -0.0368004
207.741, -0.0335435
207.742, -0.0303529
207.743, -0.0272207
207.744, -0.0241405
207.745, -0.0211069
207.746, -0.0178978
207.747, -0.0147476
207.748, -0.0116503
207.749, -0.00860094
207.75, -0.00566083
207.751, -0.00275097
207.752, 0.000493324
207.753, 0.00367249
207.754, 0.00660099
207.755, 0.00955311
207.756, 0.0124898
207.757, 0.01541
207.758, 0.0183128
207.759, 0.021197
207.76, 0.0240615
207.761, 0.0269054
207.762, 0.0297281
207.763, 0.0325291
207.764, 0.035426
207.765, 0.0375914
207.766, 0.0398045
207.767, 0.0420219
207.768, 0.0442277
207.769, 0.046417
207.77, 0.0496922
207.771, 0.0528416
207.772, 0.0558806
207.773, 0.0588209
207.774, 0.0616728
207.775, 0.0644447
207.776, 0.0672888
207.777, 0.0700323
207.778, 0.0726862
207.779, 0.0757655
207.78, 0.078723
207.781, 0.0815729
207.782, 0.0843264
207.783, 0.0869933
207.784, 0.0899094
207.785, 0.0927219
207.786, 0.0956815
207.787, 0.0985335
207.788, 0.101289
207.789, 0.103957
207.79, 0.106546
207.791, 0.109062
207.792, 0.111512
207.793, 0.1139
207.794, 0.116232
207.795, 0.118512
207.796, 0.120742
207.797, 0.122927
207.798, 0.12507
207.799, 0.125579
207.8, 0.126217
207.801, 0.126959
207.802, 0.12779
207.803, 0.128708
207.804, 0.130473
207.805, 0.132209
207.806, 0.133921
207.807, 0.131683
207.808, 0.130565
207.809, 0.12951
207.81, 0.128625
207.811, 0.127682
207.812, 0.126796
207.813, 0.125959
207.814, 0.125053
207.815, 0.124086
207.816, 0.123067
207.817, 0.122077
207.818, 0.121029
207.819, 0.11993
207.82, 0.118425
207.821, 0.1169
207.822, 0.115356
207.823, 0.113848
207.824, 0.112321
207.825, 0.110778
207.826, 0.109222
207.827, 0.107655
207.828, 0.106081
207.829, 0.1045
207.83, 0.102915
207.831, 0.101327
207.832, 0.0997362
207.833, 0.0981448
207.834, 0.0965535
207.835, 0.0952584
207.836, 0.0939349
207.837, 0.0925879
207.838, 0.0912213
207.839, 0.089856
207.84, 0.0877599
207.841, 0.0857334
207.842, 0.083765
207.843, 0.0818463
207.844, 0.0799709
207.845, 0.0781336
207.846, 0.07633
207.847, 0.0745565
207.848, 0.0730836
207.849, 0.0713011
207.85, 0.0695415
207.851, 0.067789
207.852, 0.0660501
207.853, 0.0643253
207.854, 0.0626141
207.855, 0.0609161
207.856, 0.0592306
207.857, 0.0577294
207.858, 0.056221
207.859, 0.0547076
207.86, 0.053191
207.861, 0.0517025
207.862, 0.0501422
207.863, 0.0485865
207.864, 0.0470358
207.865, 0.0454802
207.866, 0.0435772
207.867, 0.0417079
207.868, 0.0398667
207.869, 0.0380506
207.87, 0.0362574
207.871, 0.0344768
207.872, 0.0325536
207.873, 0.0306577
207.874, 0.0287377
207.875, 0.026854
207.876, 0.0248892
207.877, 0.0229657
207.878, 0.0210793
207.879, 0.0192266
207.88, 0.0174048
207.881, 0.0156112
207.882, 0.0138884
207.883, 0.0117684
207.884, 0.00970748
207.885, 0.00769717
207.886, 0.00573166
207.887, 0.00380646
207.888, 0.00190549
207.889, 3.70768e-05
207.89, -0.00187819
207.891, -0.00375548
207.892, -0.00380864
207.893, -0.00399959
207.894, -0.00520634
207.895, -0.0065789
207.896, -0.00782902
207.897, -0.00896914
207.898, -0.0100116
207.899, -0.0109675
207.9, -0.0118465
207.901, -0.012657
207.902, -0.0134059
207.903, -0.0140995
207.904, -0.0146574
207.905, -0.0150496
207.906, -0.0154213
207.907, -0.0157739
207.908, -0.0161079
207.909, -0.0164237
207.91, -0.0167216
207.911, -0.017002
207.912, -0.0172652
207.913, -0.0175117
207.914, -0.017742
207.915, -0.00918419
207.916, -0.0105785
207.917, -0.0110875
207.918, -0.0104775
207.919, -0.0120148
207.92, -0.0141618
207.921, -0.0160926
207.922, -0.0178402
207.923, -0.0194323
207.924, -0.0208936
207.925, -0.0222433
207.926, -0.023497
207.927, -0.0246678
207.928, -0.0383039
207.929, -0.0428001
207.93, -0.0468564
207.931, -0.0505198
207.932, -0.053829
207.933, -0.0573533
207.934, -0.0608701
207.935, -0.0638493
207.936, -0.0616959
207.937, -0.0683679
207.938, -0.0779078
207.939, -0.0902251
207.94, -0.0987935
207.941, -0.107912
207.942, -0.117322
207.943, -0.126965
207.944, -0.137086
207.945, -0.147343
207.946, -0.157714
207.947, -0.168185
207.948, -0.176524
207.949, -0.188864
207.95, -0.194712
207.951, -0.198142
207.952, -0.200728
207.953, -0.202932
207.954, -0.205257
207.955, -0.207401
207.956, -0.209872
207.957, -0.210303
207.958, -0.210894
207.959, -0.211542
207.96, -0.212244
207.961, -0.212998
207.962, -0.2138
207.963, -0.214645
207.964, -0.215533
207.965, -0.216459
207.966, -0.217422
207.967, -0.218421
207.968, -0.219733
207.969, -0.221049
207.97, -0.222373
207.971, -0.223705
207.972, -0.225048
207.973, -0.226403
207.974, -0.22777
207.975, -0.229151
207.976, -0.230546
207.977, -0.231956
207.978, -0.233379
207.979, -0.234817
207.98, -0.23627
207.981, -0.237737
207.982, -0.239218
207.983, -0.240714
207.984, -0.242224
207.985, -0.241485
207.986, -0.238498
207.987, -0.23587
207.988, -0.233407
207.989, -0.230951
207.99, -0.228527
207.991, -0.226119
207.992, -0.223754
207.993, -0.221396
207.994, -0.219045
207.995, -0.216702
207.996, -0.214369
207.997, -0.212046
207.998, -0.209735
207.999, -0.207435
208, -0.205147
208.001, -0.202872
208.002, -0.20061
208.003, -0.198363
208.004, -0.196129
208.005, -0.193909
208.006, -0.191697
208.007, -0.189463
208.008, -0.187248
208.009, -0.185051
208.01, -0.182048
208.011, -0.179141
208.012, -0.176318
208.013, -0.173567
208.014, -0.170881
208.015, -0.168553
208.016, -0.160466
208.017, -0.153014
208.018, -0.145776
208.019, -0.138699
208.02, -0.131704
208.021, -0.124779
208.022, -0.117903
208.023, -0.111081
208.024, -0.104314
208.025, -0.0975973
208.026, -0.0909295
208.027, -0.0846985
208.028, -0.077538
208.029, -0.0704761
208.03, -0.0634376
208.031, -0.0554519
208.032, -0.0476398
208.033, -0.039981
208.034, -0.0324594
208.035, -0.0250627
208.036, -0.0177805
208.037, -0.0106039
208.038, -0.00352522
208.039, 0.00280379
208.04, 0.0106048
208.041, 0.0182389
208.042, 0.0257222
208.043, 0.0332467
208.044, 0.0404154
208.045, 0.0479549
208.046, 0.0553458
208.047, 0.0626007
208.048, 0.0693854
208.049, 0.0768704
208.05, 0.0842028
208.051, 0.0912611
208.052, 0.0985099
208.053, 0.105623
208.054, 0.112612
208.055, 0.119485
208.056, 0.126691
208.057, 0.133745
208.058, 0.14066
208.059, 0.146527
208.06, 0.152379
208.061, 0.158212
208.062, 0.164024
208.063, 0.165429
208.064, 0.167256
208.065, 0.169194
208.066, 0.171125
208.067, 0.173017
208.068, 0.174801
208.069, 0.17668
208.07, 0.178506
208.071, 0.180285
208.072, 0.18202
208.073, 0.183714
208.074, 0.185371
208.075, 0.186992
208.076, 0.188582
208.077, 0.190142
208.078, 0.191673
208.079, 0.193179
208.08, 0.19466
208.081, 0.196118
208.082, 0.197554
208.083, 0.19897
208.084, 0.200368
208.085, 0.202792
208.086, 0.20163
208.087, 0.200693
208.088, 0.199948
208.089, 0.199372
208.09, 0.198942
208.091, 0.198955
208.092, 0.19905
208.093, 0.199217
208.094, 0.199355
208.095, 0.199772
208.096, 0.200229
208.097, 0.200637
208.098, 0.201272
208.099, 0.201925
208.1, 0.202595
208.101, 0.203281
208.102, 0.203982
208.103, 0.204697
208.104, 0.205426
208.105, 0.206168
208.106, 0.20449
208.107, 0.198683
208.108, 0.193416
208.109, 0.188352
208.11, 0.183365
208.111, 0.178524
208.112, 0.173718
208.113, 0.168943
208.114, 0.164052
208.115, 0.15868
208.116, 0.153369
208.117, 0.147989
208.118, 0.1431
208.119, 0.138214
208.12, 0.133335
208.121, 0.128467
208.122, 0.123631
208.123, 0.118705
208.124, 0.113808
208.125, 0.108942
208.126, 0.104106
208.127, 0.0993027
208.128, 0.0945306
208.129, 0.0897903
208.13, 0.085082
208.131, 0.0804054
208.132, 0.0757606
208.133, 0.0711473
208.134, 0.0665653
208.135, 0.0620103
208.136, 0.057095
208.137, 0.0522499
208.138, 0.0474687
208.139, 0.0427468
208.14, 0.0382419
208.141, 0.0333935
208.142, 0.0284371
208.143, 0.0235882
208.144, 0.0188332
208.145, 0.0141609
208.146, 0.00956266
208.147, 0.00503155
208.148, 0.000561533
208.149, -0.00385258
208.15, -0.0082153
208.151, -0.0125305
208.152, -0.0168016
208.153, -0.0178897
208.154, -0.0201342
208.155, -0.0224587
208.156, -0.024803
208.157, -0.0265974
208.158, -0.0281274
208.159, -0.0295532
208.16, -0.0308866
208.161, -0.0321436
208.162, -0.0333338
208.163, -0.0344647
208.164, -0.0354893
208.165, -0.0364711
208.166, -0.0378125
208.167, -0.0391701
208.168, -0.0404583
208.169, -0.0416862
208.17, -0.0431406
208.171, -0.0445174
208.172, -0.0458263
208.173, -0.0470751
208.174, -0.0484537
208.175, -0.0501227
208.176, -0.0516917
208.177, -0.0531735
208.178, -0.0542955
208.179, -0.0553955
208.18, -0.0571019
208.181, -0.0587012
208.182, -0.0625963
208.183, -0.0652019
208.184, -0.0677151
208.185, -0.0704344
208.186, -0.0730145
208.187, -0.0754574
208.188, -0.0725534
208.189, -0.0815417
208.19, -0.0856356
208.191, -0.0881795
208.192, -0.0901403
208.193, -0.0918972
208.194, -0.0935787
208.195, -0.0953691
208.196, -0.0973952
208.197, -0.0993715
208.198, -0.101307
208.199, -0.103208
208.2, -0.105079
208.201, -0.106924
208.202, -0.108747
208.203, -0.11055
208.204, -0.112559
208.205, -0.111209
208.206, -0.110085
208.207, -0.109095
208.208, -0.108201
208.209, -0.107383
208.21, -0.106631
208.211, -0.105938
208.212, -0.105299
208.213, -0.104708
208.214, -0.104163
208.215, -0.103662
208.216, -0.103201
208.217, -0.10277
208.218, -0.103057
208.219, -0.103309
208.22, -0.103536
208.221, -0.103941
208.222, -0.104314
208.223, -0.104664
208.224, -0.105096
208.225, -0.105507
208.226, -0.105902
208.227, -0.106395
208.228, -0.10687
208.229, -0.107333
208.23, -0.107787
208.231, -0.108236
208.232, -0.108162
208.233, -0.108135
208.234, -0.108148
208.235, -0.108197
208.236, -0.108278
208.237, -0.108496
208.238, -0.108729
208.239, -0.108978
208.24, -0.109242
208.241, -0.109521
208.242, -0.109814
208.243, -0.110123
208.244, -0.110445
208.245, -0.110797
208.246, -0.111154
208.247, -0.111534
208.248, -0.11193
208.249, -0.112339
208.25, -0.108351
208.251, -0.104821
208.252, -0.10146
208.253, -0.0980142
208.254, -0.0945342
208.255, -0.0910611
208.256, -0.0876172
208.257, -0.0841974
208.258, -0.0800488
208.259, -0.0760273
208.26, -0.0721161
208.261, -0.0682945
208.262, -0.0645496
208.263, -0.0608715
208.264, -0.0572524
208.265, -0.0536858
208.266, -0.0501663
208.267, -0.0466895
208.268, -0.0432516
208.269, -0.0398496
208.27, -0.0364811
208.271, -0.0323743
208.272, -0.0283693
208.273, -0.0244547
208.274, -0.0206212
208.275, -0.0168611
208.276, -0.013168
208.277, -0.00953621
208.278, -0.00596093
208.279, -0.002438
208.28, 0.00103621
208.281, 0.00446489
208.282, 0.0087029
208.283, 0.0128192
208.284, 0.0168274
208.285, 0.020738
208.286, 0.0245601
208.287, 0.028814
208.288, 0.0329616
208.289, 0.0370533
208.29, 0.0411049
208.291, 0.0451216
208.292, 0.049105
208.293, 0.0530557
208.294, 0.0569742
208.295, 0.0608607
208.296, 0.0647155
208.297, 0.0685392
208.298, 0.0723322
208.299, 0.076095
208.3, 0.0791948
208.301, 0.0823196
208.302, 0.0854614
208.303, 0.0886155
208.304, 0.0917781
208.305, 0.094946
208.306, 0.0994926
208.307, 0.103901
208.308, 0.108784
208.309, 0.113505
208.31, 0.118083
208.311, 0.122533
208.312, 0.12687
208.313, 0.131104
208.314, 0.135245
208.315, 0.139325
208.316, 0.143327
208.317, 0.147443
208.318, 0.151472
208.319, 0.155422
208.32, 0.159025
208.321, 0.16257
208.322, 0.166059
208.323, 0.169497
208.324, 0.172926
208.325, 0.176618
208.326, 0.180233
208.327, 0.183779
208.328, 0.187263
208.329, 0.189399
208.33, 0.191648
208.331, 0.190547
208.332, 0.189756
208.333, 0.189162
208.334, 0.188574
208.335, 0.18797
208.336, 0.187537
208.337, 0.187062
208.338, 0.186552
208.339, 0.18601
208.34, 0.185319
208.341, 0.184872
208.342, 0.184245
208.343, 0.1823
208.344, 0.180465
208.345, 0.178722
208.346, 0.177056
208.347, 0.175692
208.348, 0.174364
208.349, 0.173068
208.35, 0.1718
208.351, 0.170793
208.352, 0.169786
208.353, 0.16878
208.354, 0.167777
208.355, 0.166777
208.356, 0.165782
208.357, 0.164791
208.358, 0.163806
208.359, 0.162827
208.36, 0.161853
208.361, 0.160886
208.362, 0.159925
208.363, 0.158971
208.364, 0.158188
