sim_time, big_dog?world_angular_velocity/z
207.664, -0.0894474
207.665, -0.0894414
207.666, -0.0893843
207.667, -0.0892903
207.668, -0.0891705
207.669, -0.0890337
207.67, -0.0888867
207.671, -0.0877602
207.672, -0.0884744
207.673, -0.0891284
207.674, -0.0896546
207.675, -0.0894314
207.676, -0.0945695
207.677, -0.0986253
207.678, -0.102574
207.679, -0.104463
207.68, -0.108652
207.681, -0.113042
207.682, -0.117402
207.683, -0.121813
207.684, -0.126171
207.685, -0.130398
207.686, -0.134512
207.687, -0.138528
207.688, -0.142461
207.689, -0.14632
207.69, -0.150118
207.691, -0.15386
207.692, -0.157556
207.693, -0.161209
207.694, -0.16345
207.695, -0.165942
207.696, -0.169121
207.697, -0.172359
207.698, -0.175641
207.699, -0.178952
207.7, -0.182283
207.701, -0.183676
207.702, -0.185436
207.703, -0.1876
207.704, -0.189982
207.705, -0.192593
207.706, -0.195335
207.707, -0.198184
207.708, -0.201117
207.709, -0.204117
207.71, -0.207169
207.711, -0.210263
207.712, -0.213388
207.713, -0.216536
207.714, -0.217225
207.715, -0.217927
207.716, -0.218883
207.717, -0.221085
207.718, -0.222989
207.719, -0.224657
207.72, -0.226307
207.721, -0.227783
207.722, -0.2291
207.723, -0.230288
207.724, -0.231374
207.725, -0.232377
207.726, -0.233313
207.727, -0.234195
207.728, -0.235099
207.729, -0.235959
207.73, -0.236782
207.731, -0.237576
207.732, -0.238348
207.733, -0.239101
207.734, -0.238767
207.735, -0.23743
207.736, -0.234867
207.737, -0.232563
207.738, -0.230482
207.739, -0.22862
207.74, -0.226913
207.741, -0.225351
207.742, -0.223904
207.743, -0.222546
207.744, -0.221259
207.745, -0.220026
207.746, -0.218662
207.747, -0.217377
207.748, -0.216151
207.749, -0.214971
207.75, -0.213815
207.751, -0.212595
207.752, -0.211271
207.753, -0.210019
207.754, -0.209552
207.755, -0.209075
207.756, -0.208497
207.757, -0.20784
207.758, -0.207116
207.759, -0.206337
207.76, -0.205512
207.761, -0.204649
207.762, -0.203756
207.763, -0.202836
207.764, -0.201105
207.765, -0.19921
207.766, -0.197334
207.767, -0.195464
207.768, -0.193597
207.769, -0.191734
207.77, -0.188767
207.771, -0.186098
207.772, -0.183657
207.773, -0.181395
207.774, -0.179269
207.775, -0.177247
207.776, -0.174764
207.777, -0.17247
207.778, -0.170323
207.779, -0.167754
207.78, -0.165414
207.781, -0.16325
207.782, -0.16122
207.783, -0.159293
207.784, -0.157093
207.785, -0.155043
207.786, -0.152849
207.787, -0.150806
207.788, -0.148879
207.789, -0.147036
207.79, -0.145257
207.791, -0.143525
207.792, -0.141824
207.793, -0.140147
207.794, -0.138484
207.795, -0.136832
207.796, -0.135184
207.797, -0.133538
207.798, -0.131893
207.799, -0.132105
207.8, -0.131856
207.801, -0.131251
207.802, -0.130366
207.803, -0.128741
207.804, -0.126773
207.805, -0.124864
207.806, -0.123001
207.807, -0.120258
207.808, -0.116815
207.809, -0.11348
207.81, -0.110294
207.811, -0.107304
207.812, -0.104339
207.813, -0.101406
207.814, -0.0986215
207.815, -0.0959534
207.816, -0.0933753
207.817, -0.0905346
207.818, -0.0877883
207.819, -0.085117
207.82, -0.0826183
207.821, -0.0801581
207.822, -0.077728
207.823, -0.0752659
207.824, -0.0728374
207.825, -0.0704355
207.826, -0.068055
207.827, -0.0656918
207.828, -0.0633428
207.829, -0.0610055
207.83, -0.0586781
207.831, -0.056359
207.832, -0.0540474
207.833, -0.0517424
207.834, -0.0494435
207.835, -0.0468407
207.836, -0.0443214
207.837, -0.0418681
207.838, -0.0394674
207.839, -0.0375332
207.84, -0.0357442
207.841, -0.0338437
207.842, -0.0318555
207.843, -0.0297987
207.844, -0.0276889
207.845, -0.0255387
207.846, -0.0233579
207.847, -0.0211546
207.848, -0.0188162
207.849, -0.0166577
207.85, -0.0147201
207.851, -0.0128149
207.852, -0.0109323
207.853, -0.00906797
207.854, -0.00721926
207.855, -0.00538414
207.856, -0.00356105
207.857, -0.00154323
207.858, 0.000417322
207.859, 0.0023316
207.86, 0.00420795
207.861, 0.00605084
207.862, 0.00784306
207.863, 0.0096218
207.864, 0.0113889
207.865, 0.0132515
207.866, 0.0148959
207.867, 0.0165817
207.868, 0.0182993
207.869, 0.0200403
207.87, 0.0217981
207.871, 0.0234884
207.872, 0.0251475
207.873, 0.0268508
207.874, 0.028516
207.875, 0.030214
207.876, 0.0318365
207.877, 0.0335012
207.878, 0.0351969
207.879, 0.0369151
207.88, 0.0386489
207.881, 0.0403928
207.882, 0.042186
207.883, 0.0436134
207.884, 0.0451255
207.885, 0.0467036
207.886, 0.0483327
207.887, 0.0500004
207.888, 0.0517091
207.889, 0.0534394
207.89, 0.0550976
207.891, 0.0567838
207.892, 0.0574863
207.893, 0.058215
207.894, 0.0581103
207.895, 0.0579949
207.896, 0.0581072
207.897, 0.0583985
207.898, 0.0588291
207.899, 0.0593672
207.9, 0.0599871
207.901, 0.0606682
207.902, 0.0613941
207.903, 0.0621519
207.904, 0.0629479
207.905, 0.0640838
207.906, 0.0651568
207.907, 0.0661771
207.908, 0.0671523
207.909, 0.0680887
207.91, 0.0689918
207.911, 0.0698661
207.912, 0.0707154
207.913, 0.0715431
207.914, 0.072352
207.915, 0.0726684
207.916, 0.0728134
207.917, 0.0727068
207.918, 0.0727101
207.919, 0.0736506
207.92, 0.0749815
207.921, 0.0759096
207.922, 0.0765249
207.923, 0.0768959
207.924, 0.0770761
207.925, 0.077111
207.926, 0.0770369
207.927, 0.0768828
207.928, 0.0798175
207.929, 0.0850244
207.93, 0.08894
207.931, 0.0918381
207.932, 0.0939367
207.933, 0.0959004
207.934, 0.0975788
207.935, 0.0987581
207.936, 0.0960041
207.937, 0.0975609
207.938, 0.099666
207.939, 0.101834
207.94, 0.102454
207.941, 0.103497
207.942, 0.104708
207.943, 0.106054
207.944, 0.10778
207.945, 0.109528
207.946, 0.111294
207.947, 0.113073
207.948, 0.114141
207.949, 0.114164
207.95, 0.117319
207.951, 0.120903
207.952, 0.124554
207.953, 0.128167
207.954, 0.131832
207.955, 0.135451
207.956, 0.139201
207.957, 0.141993
207.958, 0.144975
207.959, 0.147996
207.96, 0.151045
207.961, 0.154113
207.962, 0.157193
207.963, 0.160282
207.964, 0.163374
207.965, 0.166468
207.966, 0.169559
207.967, 0.172647
207.968, 0.176044
207.969, 0.179363
207.97, 0.182617
207.971, 0.185818
207.972, 0.188975
207.973, 0.192096
207.974, 0.195185
207.975, 0.198248
207.976, 0.20129
207.977, 0.204313
207.978, 0.20732
207.979, 0.210314
207.98, 0.213295
207.981, 0.216267
207.982, 0.219229
207.983, 0.222182
207.984, 0.225128
207.985, 0.226978
207.986, 0.228575
207.987, 0.230217
207.988, 0.231918
207.989, 0.233541
207.99, 0.235182
207.991, 0.236838
207.992, 0.238519
207.993, 0.240207
207.994, 0.241902
207.995, 0.243601
207.996, 0.245304
207.997, 0.247011
207.998, 0.24872
207.999, 0.250432
208, 0.252145
208.001, 0.253855
208.002, 0.255566
208.003, 0.257278
208.004, 0.258989
208.005, 0.260701
208.006, 0.2624
208.007, 0.264182
208.008, 0.265951
208.009, 0.267711
208.01, 0.268873
208.011, 0.270202
208.012, 0.271664
208.013, 0.273225
208.014, 0.274864
208.015, 0.275456
208.016, 0.273015
208.017, 0.270719
208.018, 0.268488
208.019, 0.266381
208.02, 0.264329
208.021, 0.262321
208.022, 0.260316
208.023, 0.258331
208.024, 0.256365
208.025, 0.254413
208.026, 0.25247
208.027, 0.250419
208.028, 0.248094
208.029, 0.245883
208.03, 0.243916
208.031, 0.241147
208.032, 0.238642
208.033, 0.236342
208.034, 0.234199
208.035, 0.232173
208.036, 0.230234
208.037, 0.22836
208.038, 0.226532
208.039, 0.22454
208.04, 0.222087
208.041, 0.219836
208.042, 0.217737
208.043, 0.215586
208.044, 0.213501
208.045, 0.211355
208.046, 0.209338
208.047, 0.207418
208.048, 0.205464
208.049, 0.203306
208.05, 0.201281
208.051, 0.199314
208.052, 0.19732
208.053, 0.195416
208.054, 0.193577
208.055, 0.191786
208.056, 0.190257
208.057, 0.188684
208.058, 0.187073
208.059, 0.185721
208.06, 0.18428
208.061, 0.182775
208.062, 0.181218
208.063, 0.176926
208.064, 0.172914
208.065, 0.169052
208.066, 0.165317
208.067, 0.16168
208.068, 0.158102
208.069, 0.15454
208.07, 0.151042
208.071, 0.147594
208.072, 0.144186
208.073, 0.140809
208.074, 0.137456
208.075, 0.134124
208.076, 0.130808
208.077, 0.127505
208.078, 0.124213
208.079, 0.120931
208.08, 0.117657
208.081, 0.114391
208.082, 0.111131
208.083, 0.107879
208.084, 0.104633
208.085, 0.101667
208.086, 0.0995608
208.087, 0.0971379
208.088, 0.0944707
208.089, 0.0916152
208.09, 0.0886166
208.091, 0.0852221
208.092, 0.0818231
208.093, 0.0784258
208.094, 0.0750091
208.095, 0.0715342
208.096, 0.0680973
208.097, 0.0646715
208.098, 0.0612161
208.099, 0.057811
208.1, 0.0544491
208.101, 0.0511245
208.102, 0.0478325
208.103, 0.044569
208.104, 0.0413306
208.105, 0.0381145
208.106, 0.0354611
208.107, 0.0319316
208.108, 0.0285046
208.109, 0.0251071
208.11, 0.0217422
208.111, 0.0183184
208.112, 0.014932
208.113, 0.0115782
208.114, 0.00799294
208.115, 0.00440957
208.116, 0.000888213
208.117, -0.00250992
208.118, -0.00581741
208.119, -0.00909643
208.12, -0.0123514
208.121, -0.015586
208.122, -0.0187768
208.123, -0.0219318
208.124, -0.0250871
208.125, -0.0282411
208.126, -0.0313923
208.127, -0.0345396
208.128, -0.0376822
208.129, -0.0408194
208.13, -0.0439504
208.131, -0.0470748
208.132, -0.0501923
208.133, -0.0533025
208.134, -0.0564052
208.135, -0.05949
208.136, -0.0622818
208.137, -0.0651441
208.138, -0.0680596
208.139, -0.0710154
208.14, -0.0739598
208.141, -0.0768214
208.142, -0.0794268
208.143, -0.0821605
208.144, -0.0849942
208.145, -0.0879044
208.146, -0.0908721
208.147, -0.093882
208.148, -0.0969218
208.149, -0.0999818
208.15, -0.103054
208.151, -0.106133
208.152, -0.109214
208.153, -0.110424
208.154, -0.110963
208.155, -0.111438
208.156, -0.111878
208.157, -0.112849
208.158, -0.11366
208.159, -0.114263
208.16, -0.114667
208.161, -0.114912
208.162, -0.115035
208.163, -0.115066
208.164, -0.114946
208.165, -0.114782
208.166, -0.114765
208.167, -0.115165
208.168, -0.115377
208.169, -0.115445
208.17, -0.11572
208.171, -0.115844
208.172, -0.115853
208.173, -0.115775
208.174, -0.115842
208.175, -0.116228
208.176, -0.116458
208.177, -0.116567
208.178, -0.116629
208.179, -0.116601
208.18, -0.116857
208.181, -0.116999
208.182, -0.123412
208.183, -0.126802
208.184, -0.129246
208.185, -0.131309
208.186, -0.132715
208.187, -0.133612
208.188, -0.130851
208.189, -0.130175
208.19, -0.133718
208.191, -0.137983
208.192, -0.142375
208.193, -0.146767
208.194, -0.151119
208.195, -0.155589
208.196, -0.160293
208.197, -0.164853
208.198, -0.16929
208.199, -0.173623
208.2, -0.177868
208.201, -0.182038
208.202, -0.186143
208.203, -0.190192
208.204, -0.193946
208.205, -0.195989
208.206, -0.198255
208.207, -0.200706
208.208, -0.203306
208.209, -0.206025
208.21, -0.208837
208.211, -0.211721
208.212, -0.21466
208.213, -0.217639
208.214, -0.220649
208.215, -0.223679
208.216, -0.226723
208.217, -0.229762
208.218, -0.23369
208.219, -0.23743
208.22, -0.241017
208.221, -0.244747
208.222, -0.248316
208.223, -0.251754
208.224, -0.255226
208.225, -0.25858
208.226, -0.261839
208.227, -0.265185
208.228, -0.268433
208.229, -0.2716
208.23, -0.274703
208.231, -0.277752
208.232, -0.280068
208.233, -0.282464
208.234, -0.28493
208.235, -0.287456
208.236, -0.290034
208.237, -0.292862
208.238, -0.295686
208.239, -0.298506
208.24, -0.301324
208.241, -0.304142
208.242, -0.306961
208.243, -0.309781
208.244, -0.312602
208.245, -0.315468
208.246, -0.318287
208.247, -0.321108
208.248, -0.323925
208.249, -0.326739
208.25, -0.32497
208.251, -0.323261
208.252, -0.321575
208.253, -0.319897
208.254, -0.318203
208.255, -0.316527
208.256, -0.314878
208.257, -0.313249
208.258, -0.310164
208.259, -0.307452
208.26, -0.30507
208.261, -0.302946
208.262, -0.301027
208.263, -0.299269
208.264, -0.297638
208.265, -0.296106
208.266, -0.29465
208.267, -0.293253
208.268, -0.291902
208.269, -0.290585
208.27, -0.289295
208.271, -0.287372
208.272, -0.285641
208.273, -0.284058
208.274, -0.282589
208.275, -0.281205
208.276, -0.279886
208.277, -0.278616
208.278, -0.27738
208.279, -0.276169
208.28, -0.274976
208.281, -0.273795
208.282, -0.271788
208.283, -0.270005
208.284, -0.268393
208.285, -0.266913
208.286, -0.265532
208.287, -0.262412
208.288, -0.259225
208.289, -0.255958
208.29, -0.252628
208.291, -0.249246
208.292, -0.245824
208.293, -0.24237
208.294, -0.238889
208.295, -0.235388
208.296, -0.231872
208.297, -0.228345
208.298, -0.224809
208.299, -0.221267
208.3, -0.218246
208.301, -0.215087
208.302, -0.211826
208.303, -0.208488
208.304, -0.205092
208.305, -0.201653
208.306, -0.196707
208.307, -0.192138
208.308, -0.187213
208.309, -0.182682
208.31, -0.178455
208.311, -0.174465
208.312, -0.170655
208.313, -0.166984
208.314, -0.163417
208.315, -0.159957
208.316, -0.156558
208.317, -0.152951
208.318, -0.149433
208.319, -0.145981
208.32, -0.142564
208.321, -0.139193
208.322, -0.135857
208.323, -0.132544
208.324, -0.129294
208.325, -0.125636
208.326, -0.122082
208.327, -0.118607
208.328, -0.115192
208.329, -0.111809
208.33, -0.108261
208.331, -0.103946
208.332, -0.099759
208.333, -0.0955032
208.334, -0.0913118
208.335, -0.0871688
208.336, -0.0828544
208.337, -0.0786234
208.338, -0.074458
208.339, -0.0703448
208.34, -0.0662388
208.341, -0.0620692
208.342, -0.0577455
208.343, -0.0549209
208.344, -0.0518002
208.345, -0.04845
208.346, -0.0449214
208.347, -0.0410072
208.348, -0.0370513
208.349, -0.0330663
208.35, -0.0290629
208.351, -0.0247969
208.352, -0.0205891
208.353, -0.0164304
208.354, -0.0123145
208.355, -0.00823573
208.356, -0.00418944
208.357, -0.000171819
208.358, 0.00382028
208.359, 0.00778948
208.36, 0.011738
208.361, 0.0156676
208.362, 0.0195799
208.363, 0.0234761
208.364, 0.027547
208.365, 0.0315592
208.366, 0.0355231
208.367, 0.0394466
208.368, 0.0433362
208.369, 0.0471973
208.37, 0.051034
208.371, 0.0548497
208.372, 0.0586474
208.373, 0.0607252
208.374, 0.0627982
208.375, 0.0647336
208.376, 0.0667148
208.377, 0.0687318
208.378, 0.0707749
208.379, 0.0728011
208.38, 0.0748403
208.381, 0.0768847
208.382, 0.0789311
208.383, 0.0809765
208.384, 0.0830189
208.385, 0.0850563
208.386, 0.0870875
208.387, 0.0891115
208.388, 0.0910508
208.389, 0.0930024
208.39, 0.0949613
208.391, 0.0969242
208.392, 0.0984676
208.393, 0.0995462
208.394, 0.100837
208.395, 0.102297
208.396, 0.103837
208.397, 0.105295
208.398, 0.106713
208.399, 0.108154
208.4, 0.10975
208.401, 0.111466
208.402, 0.113273
208.403, 0.115148
208.404, 0.117073
208.405, 0.119033
208.406, 0.121018
208.407, 0.123018
208.408, 0.124039
208.409, 0.12474
208.41, 0.125272
208.411, 0.125642
208.412, 0.125892
208.413, 0.126049
208.414, 0.126146
208.415, 0.126226
208.416, 0.126272
208.417, 0.126295
208.418, 0.127258
208.419, 0.128001
208.42, 0.128921
208.421, 0.129513
208.422, 0.12985
208.423, 0.129993
208.424, 0.129986
208.425, 0.129865
208.426, 0.129662
208.427, 0.1294
208.428, 0.12922
208.429, 0.129571
208.43, 0.129751
208.431, 0.129802
208.432, 0.129813
208.433, 0.130021
208.434, 0.130101
208.435, 0.130086
208.436, 0.13
208.437, 0.129863
208.438, 0.128358
208.439, 0.127105
208.44, 0.126863
208.441, 0.126686
208.442, 0.126562
208.443, 0.126477
208.444, 0.126425
208.445, 0.126716
208.446, 0.126955
208.447, 0.127151
208.448, 0.127311
208.449, 0.127443
208.45, 0.127552
208.451, 0.127641
208.452, 0.127714
208.453, 0.131414
208.454, 0.135058
208.455, 0.138199
208.456, 0.141242
208.457, 0.143912
208.458, 0.145262
208.459, 0.149129
208.46, 0.153481
208.461, 0.158079
208.462, 0.161764
208.463, 0.165363
208.464, 0.169029
208.465, 0.172624
208.466, 0.176178
208.467, 0.179718
208.468, 0.183188
208.469, 0.186596
208.47, 0.189292
208.471, 0.191895
208.472, 0.19444
208.473, 0.196941
208.474, 0.199663
208.475, 0.200662
208.476, 0.20189
208.477, 0.203351
208.478, 0.204947
208.479, 0.206688
208.48, 0.208515
208.481, 0.210414
208.482, 0.212371
208.483, 0.214377
208.484, 0.216423
208.485, 0.2185
208.486, 0.220631
208.487, 0.222775
208.488, 0.224927
208.489, 0.227087
208.49, 0.229407
208.491, 0.231706
208.492, 0.234016
208.493, 0.236302
208.494, 0.238569
208.495, 0.240689
208.496, 0.24338
208.497, 0.246014
208.498, 0.248601
208.499, 0.251146
208.5, 0.253652
208.501, 0.256123
208.502, 0.258562
208.503, 0.260971
208.504, 0.263353
208.505, 0.265711
208.506, 0.268046
208.507, 0.270361
208.508, 0.272656
208.509, 0.274934
208.51, 0.277195
208.511, 0.279442
208.512, 0.281684
208.513, 0.283342
208.514, 0.28233
208.515, 0.28138
208.516, 0.280139
208.517, 0.279017
208.518, 0.278009
208.519, 0.276882
208.52, 0.275228
208.521, 0.273672
208.522, 0.272229
208.523, 0.270978
208.524, 0.269876
208.525, 0.268891
208.526, 0.267997
208.527, 0.267172
208.528, 0.266399
208.529, 0.265666
208.53, 0.264963
208.531, 0.264169
208.532, 0.263147
208.533, 0.262232
208.534, 0.25849
208.535, 0.254935
208.536, 0.251504
208.537, 0.24751
208.538, 0.243763
208.539, 0.240205
208.54, 0.23754
208.541, 0.234667
208.542, 0.231646
208.543, 0.228593
208.544, 0.225595
208.545, 0.222638
208.546, 0.219711
208.547, 0.216763
208.548, 0.213728
208.549, 0.210741
208.55, 0.20779
208.551, 0.204358
208.552, 0.201011
208.553, 0.197714
208.554, 0.194455
208.555, 0.191224
208.556, 0.188016
208.557, 0.185819
208.558, 0.182625
208.559, 0.179442
208.56, 0.176263
208.561, 0.172952
208.562, 0.169603
208.563, 0.166251
208.564, 0.162962
208.565, 0.159721
208.566, 0.15652
208.567, 0.153351
208.568, 0.150207
208.569, 0.147083
208.57, 0.143976
208.571, 0.140847
208.572, 0.137742
208.573, 0.134557
208.574, 0.131089
208.575, 0.127736
208.576, 0.124264
208.577, 0.121226
208.578, 0.118188
208.579, 0.115157
208.58, 0.11213
208.581, 0.10905
208.582, 0.10599
208.583, 0.102948
208.584, 0.0999202
208.585, 0.0969058
208.586, 0.093903
208.587, 0.0909104
208.588, 0.0879273
208.589, 0.0849528
208.59, 0.0819865
208.591, 0.0790279
208.592, 0.0758533
208.593, 0.0721135
208.594, 0.0685891
208.595, 0.0652334
208.596, 0.0619368
208.597, 0.0590434
208.598, 0.0561655
208.599, 0.0532406
208.6, 0.0503387
208.601, 0.0474274
208.602, 0.0445368
208.603, 0.0416624
208.604, 0.0388007
208.605, 0.0359492
208.606, 0.0331058
208.607, 0.0306028
208.608, 0.0281567
208.609, 0.0256125
208.61, 0.0231122
208.611, 0.0206107
208.612, 0.0181433
208.613, 0.0157034
208.614, 0.0132858
208.615, 0.0117087
208.616, 0.00993041
208.617, 0.00799413
208.618, 0.00592523
208.619, 0.00377194
208.62, 0.0015416
208.621, -0.000747065
208.622, -0.00307204
208.623, -0.00543062
208.624, -0.00711973
208.625, -0.00883114
208.626, -0.0105154
208.627, -0.0122041
208.628, -0.0138934
208.629, -0.0156011
208.63, -0.0172996
208.631, -0.0190108
208.632, -0.0206265
208.633, -0.0227099
208.634, -0.0247332
208.635, -0.026707
208.636, -0.0286378
208.637, -0.0305315
208.638, -0.0323929
208.639, -0.0333669
208.64, -0.0343717
208.641, -0.0353502
208.642, -0.0362188
208.643, -0.0371374
208.644, -0.0380933
208.645, -0.0389273
208.646, -0.0398205
208.647, -0.0406481
208.648, -0.0415375
208.649, -0.0424733
208.65, -0.0434436
208.651, -0.0442582
208.652, -0.0451371
208.653, -0.046064
208.654, -0.0468271
208.655, -0.0476566
208.656, -0.0486939
208.657, -0.0497348
208.658, -0.0507777
208.659, -0.0518203
208.66, -0.0525902
208.661, -0.0532466
208.662, -0.053813
208.663, -0.054314
208.664, -0.0547682
208.665, -0.05519
208.666, -0.0555908
208.667, -0.0559232
208.668, -0.0558453
208.669, -0.0556908
208.67, -0.0562652
208.671, -0.0566349
208.672, -0.0569503
208.673, -0.057077
208.674, -0.0574454
208.675, -0.0576589
208.676, -0.0577533
208.677, -0.0577571
208.678, -0.0576932
208.679, -0.0572163
208.68, -0.0567627
208.681, -0.0567117
208.682, -0.0566397
208.683, -0.0565533
208.684, -0.0564578
208.685, -0.0567615
208.686, -0.0569726
208.687, -0.0571113
208.688, -0.0571937
208.689, -0.0597742
208.69, -0.0649317
208.691, -0.070378
208.692, -0.0733194
208.693, -0.0770066
208.694, -0.0811344
208.695, -0.0860995
208.696, -0.0910291
208.697, -0.0959934
208.698, -0.101057
208.699, -0.106017
208.7, -0.110975
208.701, -0.115838
208.702, -0.120789
208.703, -0.125771
208.704, -0.1307
208.705, -0.135506
208.706, -0.140257
208.707, -0.145016
208.708, -0.149673
208.709, -0.154244
208.71, -0.158746
208.711, -0.163188
208.712, -0.167946
208.713, -0.17265
208.714, -0.17724
208.715, -0.181736
208.716, -0.184794
208.717, -0.188026
208.718, -0.191406
208.719, -0.193796
208.72, -0.196281
208.721, -0.198841
208.722, -0.201706
208.723, -0.20457
208.724, -0.207436
208.725, -0.210299
208.726, -0.213166
208.727, -0.216205
